L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.2967521794158761,0.0014152106781609459,0.038432172443877685,0.03863415324682687,10.0,0.05258427922548714,32.220683794052945,False,50178,522.6376953125,poly_d2_o4,real_two_output,0,932,mim_p_shared
