L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.2962749165482105,0.036501762194831686,0.0025509357915447684,0.002567861263533086,0.03,0.003645988657389719,32.12616947942717,False,50178,522.6376953125,poly_d2_o4,real_two_output,0,935,mim_p_shared
