L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.19764836158617005,0.01983471543329357,0.004280132258062929,0.0043070046233925794,0.1,0.006263603801392287,32.3272155190791,False,50178,522.6376953125,poly_d2_o4,real_two_output,0,929,mim_p_shared
