L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.10789651259847152,0.0027417390062423426,0.009623860475260137,0.009664149421335231,1.0,0.012365599481502478,32.28059687541538,False,50178,522.6376953125,poly_d2_o4,real_two_output,0,930,mim_p_shared
