L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.0005070865177658033,2.5999044761648733e-07,2.4663243909534375e-08,2.5023878106480803e-08,0.03,3.246295733802899e-08,1.2336592904219053,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,24318,pwnn
