L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.006153765669620153,2.8670094436050196e-07,1.1083392717962559e-05,1.1094772859012662e-05,3.0,1.1943495551044065e-05,1.232651336907934,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,24338,pwnn
