L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant
0.0006443356338774298,1.2375238005958432e-06,5.280628380403369e-08,5.292061927706369e-08,0.01,6.518152180999212e-08,1.1935622143993232,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,25135,pwnn
