completed_at,evaluation_seconds,final_history_has_loss,final_history_has_rel_error,history_points,loss,method,ms_per_step,peak_mb,rel_error,seed,started_at,status,steps,task_id,training_seconds
2026-08-10T05:00:14.318118+00:00,0.0030359402298927307,True,True,7,0.0006543323397636414,war,73.3844132463204,1972.509765625,0.008869551122188568,0,2026-08-10T04:58:10.309841+00:00,complete,1636,strain_gradient_plate_2d_o6,120.05690007098019
2026-08-10T05:02:26.476905+00:00,0.0027289073914289474,True,True,7,0.6139839887619019,real_tanh_autodiff,403.22352183245175,4984.68310546875,0.4220329523086548,0,2026-08-10T05:00:21.285609+00:00,complete,298,strain_gradient_plate_2d_o6,120.16060950607061
