task_id,candidate_id,candidate_index,weight_labels,weights,weight_map,war_status,war_loss,war_rel_error,war_steps,war_history_points,realad_status,realad_loss,realad_rel_error,realad_steps,realad_history_points,paired_complete,geometric_mean_rel_error,max_rel_error,mean_rel_error
cahn_hilliard_o6,point_000,0,"[""1e-3"", ""1e-3""]","[0.001,0.001]","{""lambda_ic"":0.001,""mu_mean"":0.001}",complete,0.021064537258371742,0.08511952986277163,376,13,complete,0.08053699288026515,0.11725788732001986,206,13,True,0.0999046357351947,0.11725788732001986,0.10118870859139575
cahn_hilliard_o6,point_001,1,"[""1e-3"", ""1e-2""]","[0.001,0.01]","{""lambda_ic"":0.001,""mu_mean"":0.01}",complete,0.02343749886121413,0.09805285992638169,375,13,complete,0.07017299627144946,0.11418347801526493,209,13,True,0.1058112308582499,0.11418347801526493,0.10611816897082331
cahn_hilliard_o6,point_002,2,"[""1e-3"", ""1e-1""]","[0.001,0.1]","{""lambda_ic"":0.001,""mu_mean"":0.1}",complete,0.02747662176972215,0.08816819163698995,376,13,complete,0.4128731168858907,1.9298110239479311,206,13,True,0.4124899370683084,1.9298110239479311,1.0089896077924605
cahn_hilliard_o6,point_003,3,"[""1e-3"", ""1e+0""]","[0.001,1.0]","{""lambda_ic"":0.001,""mu_mean"":1.0}",complete,0.02156954509661261,0.08558028630722034,376,13,complete,0.36475731627777297,1.7459951488315675,209,13,True,0.3865524087727605,1.7459951488315675,0.9157877175693939
cahn_hilliard_o6,point_004,4,"[""1e-3"", ""1e+1""]","[0.001,10.0]","{""lambda_ic"":0.001,""mu_mean"":10.0}",complete,0.008550743485879085,0.05362917166570155,377,13,complete,0.05926814118566248,0.1898554440099055,207,13,True,0.10090485715997626,0.1898554440099055,0.12174230783780353
cahn_hilliard_o6,point_005,5,"[""1e-3"", ""1e+2""]","[0.001,100.0]","{""lambda_ic"":0.001,""mu_mean"":100.0}",complete,0.010676763462032763,0.04899566035826071,376,13,complete,0.40381076073216166,0.23270451940335063,208,13,True,0.10677786098493852,0.23270451940335063,0.14085008988080566
cahn_hilliard_o6,point_006,6,"[""1e-3"", ""1e+3""]","[0.001,1000.0]","{""lambda_ic"":0.001,""mu_mean"":1000.0}",complete,6.917266114673715,0.809866403222997,377,13,complete,6.59893996739598,1.089314476078002,210,13,True,0.9392545963262756,1.089314476078002,0.9495904396504995
cahn_hilliard_o6,point_007,7,"[""1e-2"", ""1e-3""]","[0.01,0.001]","{""lambda_ic"":0.01,""mu_mean"":0.001}",complete,0.02668725342171895,0.10786244626509985,378,13,complete,0.08296504183307304,0.11678343718746852,210,13,True,0.11223434063728883,0.11678343718746852,0.11232294172628418
cahn_hilliard_o6,point_008,8,"[""1e-2"", ""1e-2""]","[0.01,0.01]","{""lambda_ic"":0.01,""mu_mean"":0.01}",complete,0.022585323923106755,0.0872838796114112,378,13,complete,0.07177865967132371,0.11344766776600537,210,13,True,0.09950956022153544,0.11344766776600537,0.10036577368870828
cahn_hilliard_o6,point_009,9,"[""1e-2"", ""1e-1""]","[0.01,0.1]","{""lambda_ic"":0.01,""mu_mean"":0.1}",complete,0.02831033916131601,0.0880381043930437,378,13,complete,0.2860155504913984,1.9525778164555545,211,13,True,0.4146097558435588,1.9525778164555545,1.020307960424299
cahn_hilliard_o6,point_010,10,"[""1e-2"", ""1e+0""]","[0.01,1.0]","{""lambda_ic"":0.01,""mu_mean"":1.0}",complete,0.022190639424045294,0.08904565214029993,376,13,complete,0.3659565777814525,1.7411017644195477,210,13,True,0.39374806927192096,1.7411017644195477,0.9150737082799238
cahn_hilliard_o6,point_011,11,"[""1e-2"", ""1e+1""]","[0.01,10.0]","{""lambda_ic"":0.01,""mu_mean"":10.0}",complete,0.008550619538856975,0.053613925184625225,377,13,complete,0.0672928155892635,0.19576334525207112,209,13,True,0.10244823739936426,0.19576334525207112,0.12468863521834816
cahn_hilliard_o6,point_012,12,"[""1e-2"", ""1e+2""]","[0.01,100.0]","{""lambda_ic"":0.01,""mu_mean"":100.0}",complete,0.010656181152211888,0.04857591050918163,377,13,complete,0.37802169889290005,0.22173175744569767,208,13,True,0.10378257082345656,0.22173175744569767,0.13515383397743966
cahn_hilliard_o6,point_013,13,"[""1e-2"", ""1e+3""]","[0.01,1000.0]","{""lambda_ic"":0.01,""mu_mean"":1000.0}",complete,6.906252062605517,0.8086994521078151,377,13,complete,6.726164271752967,1.079782313195318,208,13,True,0.9344620725726448,1.079782313195318,0.9442408826515665
cahn_hilliard_o6,point_014,14,"[""1e-1"", ""1e-3""]","[0.1,0.001]","{""lambda_ic"":0.1,""mu_mean"":0.001}",complete,0.027474453350124644,0.08909092646054745,378,13,complete,0.08931714500069528,0.10992385501451096,208,13,True,0.09896068958610624,0.10992385501451096,0.0995073907375292
cahn_hilliard_o6,point_015,15,"[""1e-1"", ""1e-2""]","[0.1,0.01]","{""lambda_ic"":0.1,""mu_mean"":0.01}",complete,0.02895294812200079,0.09009346788679116,378,13,complete,0.08702664713052374,0.10737132194100348,207,13,True,0.09835372257954506,0.10737132194100348,0.09873239491389732
cahn_hilliard_o6,point_016,16,"[""1e-1"", ""1e-1""]","[0.1,0.1]","{""lambda_ic"":0.1,""mu_mean"":0.1}",complete,0.01807521770170535,0.08469150144469617,376,13,complete,0.11453750089499802,0.15459841576459307,210,13,True,0.11442539906889018,0.15459841576459307,0.11964495860464462
