budget_seconds,candidate_id,candidate_index,completed_at,final_metrics_source,history_final_loss,history_final_rel_error,history_points,json_path,json_protocol_id,log_final_has_loss,log_final_has_rel_error,log_final_status,log_path,loss,method,method_name,rel_error,status,steps,task_id,weight_labels,weight_map,weights
60.0,point_017,17,2026-08-07T02:56:30.655637+00:00,text_log_final_line,0.09871911234064018,2.301973170943124,13,results/poly_d2_o6/points/point_017/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_017/real_tanh_autodiff.log,0.09808816283050648,realad,real_tanh_autodiff,2.2964686840000255,complete,64,poly_d2_o6,"['1e-3', '1e-1', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 1.0]"
60.0,point_018,18,2026-08-07T02:57:34.472966+00:00,text_log_final_line,0.00044977979260964613,0.45956312309187985,13,results/poly_d2_o6/points/point_018/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_018/war.log,0.0004466230959998001,war,war,0.45795958317049484,complete,71,poly_d2_o6,"['1e-3', '1e-1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 10.0]"
60.0,point_018,18,2026-08-07T02:58:38.454114+00:00,text_log_final_line,0.08550672030860995,2.180503401295312,13,results/poly_d2_o6/points/point_018/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_018/real_tanh_autodiff.log,0.08465455136286933,realad,real_tanh_autodiff,2.1719856641993887,complete,63,poly_d2_o6,"['1e-3', '1e-1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 10.0]"
60.0,point_019,19,2026-08-07T02:59:42.245254+00:00,text_log_final_line,0.0023313402946733724,0.7591604605818486,13,results/poly_d2_o6/points/point_019/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_019/war.log,0.0022869925635583275,war,war,0.7551014617055695,complete,71,poly_d2_o6,"['1e-3', '1e-1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 100.0]"
60.0,point_019,19,2026-08-07T03:00:46.458216+00:00,text_log_final_line,0.057457290716101436,1.380553602151237,13,results/poly_d2_o6/points/point_019/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_019/real_tanh_autodiff.log,0.05659315691202135,realad,real_tanh_autodiff,1.3706900247615914,complete,64,poly_d2_o6,"['1e-3', '1e-1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 100.0]"
60.0,point_020,20,2026-08-07T03:01:50.923641+00:00,text_log_final_line,0.21876571693901595,0.9467197924351219,13,results/poly_d2_o6/points/point_020/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_020/war.log,0.2186242650288155,war,war,0.94686773886953,complete,71,poly_d2_o6,"['1e-3', '1e-1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 1000.0]"
60.0,point_020,20,2026-08-07T03:02:54.716266+00:00,text_log_final_line,0.1241534638887444,1.0210268153278546,13,results/poly_d2_o6/points/point_020/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_020/real_tanh_autodiff.log,0.12299548093536455,realad,real_tanh_autodiff,1.0171753540790818,complete,63,poly_d2_o6,"['1e-3', '1e-1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 0.1, 'w_u': 0.001}","[0.001, 0.1, 1000.0]"
60.0,point_021,21,2026-08-07T03:03:58.597290+00:00,text_log_final_line,0.0002282268758381839,0.4435589851148314,13,results/poly_d2_o6/points/point_021/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_021/war.log,0.00022648124978537107,war,war,0.4423425537685689,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.001]"
60.0,point_021,21,2026-08-07T03:05:01.909949+00:00,text_log_final_line,0.07373651599323325,1.5812961478548497,13,results/poly_d2_o6/points/point_021/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_021/real_tanh_autodiff.log,0.07238665629262422,realad,real_tanh_autodiff,1.5729153604249793,complete,63,poly_d2_o6,"['1e-3', '1e+0', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.001]"
60.0,point_022,22,2026-08-07T03:06:06.021156+00:00,text_log_final_line,0.00025854511170343074,0.4413088934754969,13,results/poly_d2_o6/points/point_022/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_022/war.log,0.0002567726662482788,war,war,0.44010200492841317,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.01]"
60.0,point_022,22,2026-08-07T03:07:15.295341+00:00,text_log_final_line,0.07243986522956819,1.5907551561624658,13,results/poly_d2_o6/points/point_022/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_022/real_tanh_autodiff.log,0.0710965122833795,realad,real_tanh_autodiff,1.5821426772257343,complete,64,poly_d2_o6,"['1e-3', '1e+0', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.01]"
60.0,point_023,23,2026-08-07T03:08:19.107117+00:00,text_log_final_line,0.0004488060374543128,0.4095436438204257,13,results/poly_d2_o6/points/point_023/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_023/war.log,0.0004464205586131715,war,war,0.4084979172633485,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.1]"
60.0,point_023,23,2026-08-07T03:09:23.441627+00:00,text_log_final_line,0.07610322641668214,1.5671616084261974,13,results/poly_d2_o6/points/point_023/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_023/real_tanh_autodiff.log,0.07476760688146651,realad,real_tanh_autodiff,1.559103259266615,complete,63,poly_d2_o6,"['1e-3', '1e+0', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 0.1]"
60.0,point_024,24,2026-08-07T03:10:27.359716+00:00,text_log_final_line,0.0005948998322740143,0.31039806994121066,13,results/poly_d2_o6/points/point_024/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_024/war.log,0.0005895921625235437,war,war,0.3099592856709752,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 1.0]"
60.0,point_024,24,2026-08-07T03:11:31.271603+00:00,text_log_final_line,0.07753022468611612,1.545288059185449,13,results/poly_d2_o6/points/point_024/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_024/real_tanh_autodiff.log,0.07626070911242834,realad,real_tanh_autodiff,1.5373072232826925,complete,63,poly_d2_o6,"['1e-3', '1e+0', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 1.0]"
60.0,point_025,25,2026-08-07T03:12:35.161608+00:00,text_log_final_line,0.0005800116685084338,0.34586804900939644,13,results/poly_d2_o6/points/point_025/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_025/war.log,0.0005746392936709965,war,war,0.34518241796234134,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 10.0]"
60.0,point_025,25,2026-08-07T03:13:38.622536+00:00,text_log_final_line,0.0699686131956833,1.558814312633614,13,results/poly_d2_o6/points/point_025/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_025/real_tanh_autodiff.log,0.06881182068528266,realad,real_tanh_autodiff,1.5482785621223436,complete,63,poly_d2_o6,"['1e-3', '1e+0', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 10.0]"
60.0,point_026,26,2026-08-07T03:14:42.409684+00:00,text_log_final_line,0.0035710294368676296,0.6756618131415499,13,results/poly_d2_o6/points/point_026/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_026/war.log,0.003509725814168294,war,war,0.6736055360813639,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 100.0]"
60.0,point_026,26,2026-08-07T03:15:46.822449+00:00,text_log_final_line,0.06652308286095392,1.8128789250221433,13,results/poly_d2_o6/points/point_026/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_026/real_tanh_autodiff.log,0.06569094409202551,realad,real_tanh_autodiff,1.7991299318053084,complete,64,poly_d2_o6,"['1e-3', '1e+0', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 100.0]"
60.0,point_027,27,2026-08-07T03:16:50.638377+00:00,text_log_final_line,0.21888795509240488,0.9465953421202238,13,results/poly_d2_o6/points/point_027/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_027/war.log,0.2187478130582261,war,war,0.9467392750089098,complete,71,poly_d2_o6,"['1e-3', '1e+0', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 1000.0]"
60.0,point_027,27,2026-08-07T03:17:54.372120+00:00,text_log_final_line,0.13231769110684188,1.098976375789041,13,results/poly_d2_o6/points/point_027/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_027/real_tanh_autodiff.log,0.13126306320471334,realad,real_tanh_autodiff,1.0941439038927916,complete,63,poly_d2_o6,"['1e-3', '1e+0', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 1.0, 'w_u': 0.001}","[0.001, 1.0, 1000.0]"
60.0,point_028,28,2026-08-07T03:18:58.158268+00:00,text_log_final_line,0.00030858904437625686,0.5763095767769081,13,results/poly_d2_o6/points/point_028/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_028/war.log,0.0003063980430273749,war,war,0.5742954500037091,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.001]"
60.0,point_028,28,2026-08-07T03:20:02.470916+00:00,text_log_final_line,0.04065955212910552,2.561286576796957,13,results/poly_d2_o6/points/point_028/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_028/real_tanh_autodiff.log,0.03999719458596217,realad,real_tanh_autodiff,2.542782319204113,complete,63,poly_d2_o6,"['1e-3', '1e+1', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.001]"
60.0,point_029,29,2026-08-07T03:21:08.359454+00:00,text_log_final_line,0.00033930294754938475,0.5725971988207176,13,results/poly_d2_o6/points/point_029/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_029/war.log,0.0003370748939109607,war,war,0.5705976724244455,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.01]"
60.0,point_029,29,2026-08-07T03:22:13.295337+00:00,text_log_final_line,0.03766355771752904,2.5963948872496676,13,results/poly_d2_o6/points/point_029/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_029/real_tanh_autodiff.log,0.037066662506568766,realad,real_tanh_autodiff,2.577911980754743,complete,64,poly_d2_o6,"['1e-3', '1e+1', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.01]"
60.0,point_030,30,2026-08-07T03:23:17.174579+00:00,text_log_final_line,0.0005360328297096429,0.5342886804414732,13,results/poly_d2_o6/points/point_030/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_030/war.log,0.0005333596736099285,war,war,0.5324459553390143,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.1]"
60.0,point_030,30,2026-08-07T03:24:20.643191+00:00,text_log_final_line,0.03913022657730459,2.584606648533071,13,results/poly_d2_o6/points/point_030/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_030/real_tanh_autodiff.log,0.03852944710422076,realad,real_tanh_autodiff,2.5661796511016877,complete,63,poly_d2_o6,"['1e-3', '1e+1', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 0.1]"
60.0,point_031,31,2026-08-07T03:25:24.514108+00:00,text_log_final_line,0.00046873859755304644,0.39162627298790914,13,results/poly_d2_o6/points/point_031/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_031/war.log,0.0004640680968551779,war,war,0.3902257921570019,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 1.0]"
60.0,point_031,31,2026-08-07T03:26:28.520678+00:00,text_log_final_line,0.04609204084563395,2.5183300960293424,13,results/poly_d2_o6/points/point_031/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_031/real_tanh_autodiff.log,0.0454578447762966,realad,real_tanh_autodiff,2.500662000608793,complete,63,poly_d2_o6,"['1e-3', '1e+1', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 1.0]"
60.0,point_032,32,2026-08-07T03:27:32.384730+00:00,text_log_final_line,0.00044116025877727924,0.42689626924445295,13,results/poly_d2_o6/points/point_032/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_032/war.log,0.00043494747704531144,war,war,0.425201855890668,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 10.0]"
60.0,point_032,32,2026-08-07T03:28:37.336358+00:00,text_log_final_line,0.06570927829500876,2.303895737078346,13,results/poly_d2_o6/points/point_032/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_032/real_tanh_autodiff.log,0.06493722418317976,realad,real_tanh_autodiff,2.2891141872685115,complete,64,poly_d2_o6,"['1e-3', '1e+1', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 10.0]"
60.0,point_033,33,2026-08-07T03:29:41.165019+00:00,text_log_final_line,0.004988242204348081,0.680063957254129,13,results/poly_d2_o6/points/point_033/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_033/war.log,0.004862319984736632,war,war,0.6780679527155673,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 100.0]"
60.0,point_033,33,2026-08-07T03:30:45.091586+00:00,text_log_final_line,0.09424753845338142,2.0974275043294686,13,results/poly_d2_o6/points/point_033/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_033/real_tanh_autodiff.log,0.09353474462623476,realad,real_tanh_autodiff,2.0854837313365286,complete,63,poly_d2_o6,"['1e-3', '1e+1', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 100.0]"
60.0,point_034,34,2026-08-07T03:31:48.844604+00:00,text_log_final_line,0.21986666726427476,0.9462818236980838,13,results/poly_d2_o6/points/point_034/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_034/war.log,0.21973640764888414,war,war,0.9464073941659682,complete,71,poly_d2_o6,"['1e-3', '1e+1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 1000.0]"
60.0,point_034,34,2026-08-07T03:32:53.130263+00:00,text_log_final_line,0.14622819858481872,1.3439494002264245,13,results/poly_d2_o6/points/point_034/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_034/real_tanh_autodiff.log,0.1452753956940645,realad,real_tanh_autodiff,1.337191286660944,complete,64,poly_d2_o6,"['1e-3', '1e+1', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 10.0, 'w_u': 0.001}","[0.001, 10.0, 1000.0]"
60.0,point_035,35,2026-08-07T03:33:56.913856+00:00,text_log_final_line,0.00310938282809294,0.607431604796245,13,results/poly_d2_o6/points/point_035/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_035/war.log,0.0030135311773453045,war,war,0.6042423081700421,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.001]"
60.0,point_035,35,2026-08-07T03:35:01.351593+00:00,text_log_final_line,0.17581964499916616,1.5099377703330628,13,results/poly_d2_o6/points/point_035/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_035/real_tanh_autodiff.log,0.17471400631899964,realad,real_tanh_autodiff,1.503444753099944,complete,63,poly_d2_o6,"['1e-3', '1e+2', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.001]"
60.0,point_036,36,2026-08-07T03:36:05.429524+00:00,text_log_final_line,0.0032244223468411905,0.6065183556973981,13,results/poly_d2_o6/points/point_036/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_036/war.log,0.003127836877187436,war,war,0.6033431739156515,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.01]"
60.0,point_036,36,2026-08-07T03:37:16.687556+00:00,text_log_final_line,0.17410606477540067,1.529391823101654,13,results/poly_d2_o6/points/point_036/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_036/real_tanh_autodiff.log,0.17302230580170663,realad,real_tanh_autodiff,1.522509453080346,complete,63,poly_d2_o6,"['1e-3', '1e+2', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.01]"
60.0,point_037,37,2026-08-07T03:38:20.475463+00:00,text_log_final_line,0.0042274889721417835,0.5963122960703359,13,results/poly_d2_o6/points/point_037/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_037/war.log,0.004126176764436719,war,war,0.5932680995428514,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.1]"
60.0,point_037,37,2026-08-07T03:39:24.466521+00:00,text_log_final_line,0.17514737003991304,1.518755276418548,13,results/poly_d2_o6/points/point_037/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_037/real_tanh_autodiff.log,0.17405320024126636,realad,real_tanh_autodiff,1.5120937023885257,complete,63,poly_d2_o6,"['1e-3', '1e+2', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 0.1]"
60.0,point_038,38,2026-08-07T03:40:28.339999+00:00,text_log_final_line,0.00891152448904888,0.5342546395035689,13,results/poly_d2_o6/points/point_038/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_038/war.log,0.00873015121451726,war,war,0.5320288808546145,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 1.0]"
60.0,point_038,38,2026-08-07T03:41:32.816692+00:00,text_log_final_line,0.17418900682269953,1.5309062095571602,13,results/poly_d2_o6/points/point_038/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_038/real_tanh_autodiff.log,0.1731472325392395,realad,real_tanh_autodiff,1.5239843230885914,complete,64,poly_d2_o6,"['1e-3', '1e+2', '1e+0']","{'w_Delta2_u': 1.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 1.0]"
60.0,point_039,39,2026-08-07T03:42:36.544861+00:00,text_log_final_line,0.009940299871567405,0.4663981496631451,13,results/poly_d2_o6/points/point_039/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_039/war.log,0.009526610067120404,war,war,0.46491840430024717,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 10.0]"
60.0,point_039,39,2026-08-07T03:43:39.980933+00:00,text_log_final_line,0.18326246014730627,1.4764965645625068,13,results/poly_d2_o6/points/point_039/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_039/real_tanh_autodiff.log,0.18254574357464548,realad,real_tanh_autodiff,1.4703478050222665,complete,63,poly_d2_o6,"['1e-3', '1e+2', '1e+1']","{'w_Delta2_u': 10.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 10.0]"
60.0,point_040,40,2026-08-07T03:44:43.861014+00:00,text_log_final_line,0.07253797533017482,0.6116621530206113,13,results/poly_d2_o6/points/point_040/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_040/war.log,0.07078680730902256,war,war,0.6112374000824549,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 100.0]"
60.0,point_040,40,2026-08-07T03:45:47.994098+00:00,text_log_final_line,0.20327469317588456,1.2996645591985354,13,results/poly_d2_o6/points/point_040/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_040/real_tanh_autodiff.log,0.20289860184891717,realad,real_tanh_autodiff,1.2957277945918542,complete,64,poly_d2_o6,"['1e-3', '1e+2', '1e+2']","{'w_Delta2_u': 100.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 100.0]"
60.0,point_041,41,2026-08-07T03:46:52.044928+00:00,text_log_final_line,0.22372229942003866,0.9621594669843901,13,results/poly_d2_o6/points/point_041/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_041/war.log,0.22362348767861207,war,war,0.9622118995967145,complete,71,poly_d2_o6,"['1e-3', '1e+2', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 1000.0]"
60.0,point_041,41,2026-08-07T03:47:56.138487+00:00,text_log_final_line,0.21946589977627817,1.0587159119578506,13,results/poly_d2_o6/points/point_041/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_041/real_tanh_autodiff.log,0.21913509636692333,realad,real_tanh_autodiff,1.0595570251438775,complete,63,poly_d2_o6,"['1e-3', '1e+2', '1e+3']","{'w_Delta2_u': 1000.0, 'w_Delta_u': 100.0, 'w_u': 0.001}","[0.001, 100.0, 1000.0]"
60.0,point_042,42,2026-08-07T03:49:00.032970+00:00,text_log_final_line,0.22540310869903832,0.9714968522238069,13,results/poly_d2_o6/points/point_042/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_042/war.log,0.22532918127023113,war,war,0.9714986994168657,complete,71,poly_d2_o6,"['1e-3', '1e+3', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.001]"
60.0,point_042,42,2026-08-07T03:50:04.215698+00:00,text_log_final_line,0.23882846175519154,1.0009980586510008,13,results/poly_d2_o6/points/point_042/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_042/real_tanh_autodiff.log,0.2388277761098593,realad,real_tanh_autodiff,1.0010403847359,complete,64,poly_d2_o6,"['1e-3', '1e+3', '1e-3']","{'w_Delta2_u': 0.001, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.001]"
60.0,point_043,43,2026-08-07T03:51:14.276509+00:00,text_log_final_line,0.22539294458570916,0.9714681810386675,13,results/poly_d2_o6/points/point_043/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_043/war.log,0.22531886314770952,war,war,0.9714702107215256,complete,71,poly_d2_o6,"['1e-3', '1e+3', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.01]"
60.0,point_043,43,2026-08-07T03:52:18.716872+00:00,text_log_final_line,0.2388301073959725,1.000978706130763,13,results/poly_d2_o6/points/point_043/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_043/real_tanh_autodiff.log,0.23882945585485982,realad,real_tanh_autodiff,1.0010201090181319,complete,63,poly_d2_o6,"['1e-3', '1e+3', '1e-2']","{'w_Delta2_u': 0.01, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.01]"
60.0,point_044,44,2026-08-07T03:53:22.678688+00:00,text_log_final_line,0.22539619434857525,0.9714703219532501,13,results/poly_d2_o6/points/point_044/war.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_044/war.log,0.22532218110980248,war,war,0.971472238815265,complete,71,poly_d2_o6,"['1e-3', '1e+3', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.1]"
60.0,point_044,44,2026-08-07T03:54:26.501841+00:00,text_log_final_line,0.23883015338892913,1.0009777887944364,13,results/poly_d2_o6/points/point_044/real_tanh_autodiff.json,war_realad_weight_grid_v1,True,True,ok,results/poly_d2_o6/points/point_044/real_tanh_autodiff.log,0.2388295030834075,realad,real_tanh_autodiff,1.0010191779619992,complete,63,poly_d2_o6,"['1e-3', '1e+3', '1e-1']","{'w_Delta2_u': 0.1, 'w_Delta_u': 1000.0, 'w_u': 0.001}","[0.001, 1000.0, 0.1]"
