[run 1/994] poly_d2_o2 point_000 war weights=(0.001,)
[run 334/994] poly_d2_o6 point_012 real_tanh_autodiff weights=(0.001, 0.01, 100.0)
[run 335/994] poly_d2_o6 point_013 war weights=(0.001, 0.01, 1000.0)
[run 336/994] poly_d2_o6 point_013 real_tanh_autodiff weights=(0.001, 0.01, 1000.0)
[run 337/994] poly_d2_o6 point_014 war weights=(0.001, 0.1, 0.001)
[run 338/994] poly_d2_o6 point_014 real_tanh_autodiff weights=(0.001, 0.1, 0.001)
[run 339/994] poly_d2_o6 point_015 war weights=(0.001, 0.1, 0.01)
[run 340/994] poly_d2_o6 point_015 real_tanh_autodiff weights=(0.001, 0.1, 0.01)
[run 341/994] poly_d2_o6 point_016 war weights=(0.001, 0.1, 0.1)
[run 342/994] poly_d2_o6 point_016 real_tanh_autodiff weights=(0.001, 0.1, 0.1)
[run 343/994] poly_d2_o6 point_017 war weights=(0.001, 0.1, 1.0)
[run 344/994] poly_d2_o6 point_017 real_tanh_autodiff weights=(0.001, 0.1, 1.0)
[run 345/994] poly_d2_o6 point_018 war weights=(0.001, 0.1, 10.0)
[run 346/994] poly_d2_o6 point_018 real_tanh_autodiff weights=(0.001, 0.1, 10.0)
[run 347/994] poly_d2_o6 point_019 war weights=(0.001, 0.1, 100.0)
[run 348/994] poly_d2_o6 point_019 real_tanh_autodiff weights=(0.001, 0.1, 100.0)
[run 349/994] poly_d2_o6 point_020 war weights=(0.001, 0.1, 1000.0)
[run 350/994] poly_d2_o6 point_020 real_tanh_autodiff weights=(0.001, 0.1, 1000.0)
[run 351/994] poly_d2_o6 point_021 war weights=(0.001, 1.0, 0.001)
[run 352/994] poly_d2_o6 point_021 real_tanh_autodiff weights=(0.001, 1.0, 0.001)
[run 353/994] poly_d2_o6 point_022 war weights=(0.001, 1.0, 0.01)
[run 354/994] poly_d2_o6 point_022 real_tanh_autodiff weights=(0.001, 1.0, 0.01)
[run 355/994] poly_d2_o6 point_023 war weights=(0.001, 1.0, 0.1)
[run 356/994] poly_d2_o6 point_023 real_tanh_autodiff weights=(0.001, 1.0, 0.1)
[run 357/994] poly_d2_o6 point_024 war weights=(0.001, 1.0, 1.0)
[run 358/994] poly_d2_o6 point_024 real_tanh_autodiff weights=(0.001, 1.0, 1.0)
[run 359/994] poly_d2_o6 point_025 war weights=(0.001, 1.0, 10.0)
[run 360/994] poly_d2_o6 point_025 real_tanh_autodiff weights=(0.001, 1.0, 10.0)
[run 361/994] poly_d2_o6 point_026 war weights=(0.001, 1.0, 100.0)
[run 362/994] poly_d2_o6 point_026 real_tanh_autodiff weights=(0.001, 1.0, 100.0)
[run 363/994] poly_d2_o6 point_027 war weights=(0.001, 1.0, 1000.0)
[run 364/994] poly_d2_o6 point_027 real_tanh_autodiff weights=(0.001, 1.0, 1000.0)
[run 365/994] poly_d2_o6 point_028 war weights=(0.001, 10.0, 0.001)
[run 366/994] poly_d2_o6 point_028 real_tanh_autodiff weights=(0.001, 10.0, 0.001)
[run 367/994] poly_d2_o6 point_029 war weights=(0.001, 10.0, 0.01)
[run 368/994] poly_d2_o6 point_029 real_tanh_autodiff weights=(0.001, 10.0, 0.01)
[run 369/994] poly_d2_o6 point_030 war weights=(0.001, 10.0, 0.1)
[run 370/994] poly_d2_o6 point_030 real_tanh_autodiff weights=(0.001, 10.0, 0.1)
[run 371/994] poly_d2_o6 point_031 war weights=(0.001, 10.0, 1.0)
[run 372/994] poly_d2_o6 point_031 real_tanh_autodiff weights=(0.001, 10.0, 1.0)
[run 373/994] poly_d2_o6 point_032 war weights=(0.001, 10.0, 10.0)
[run 374/994] poly_d2_o6 point_032 real_tanh_autodiff weights=(0.001, 10.0, 10.0)
[run 375/994] poly_d2_o6 point_033 war weights=(0.001, 10.0, 100.0)
[run 376/994] poly_d2_o6 point_033 real_tanh_autodiff weights=(0.001, 10.0, 100.0)
[run 377/994] poly_d2_o6 point_034 war weights=(0.001, 10.0, 1000.0)
[run 378/994] poly_d2_o6 point_034 real_tanh_autodiff weights=(0.001, 10.0, 1000.0)
[run 379/994] poly_d2_o6 point_035 war weights=(0.001, 100.0, 0.001)
[run 380/994] poly_d2_o6 point_035 real_tanh_autodiff weights=(0.001, 100.0, 0.001)
[run 381/994] poly_d2_o6 point_036 war weights=(0.001, 100.0, 0.01)
[run 382/994] poly_d2_o6 point_036 real_tanh_autodiff weights=(0.001, 100.0, 0.01)
[run 383/994] poly_d2_o6 point_037 war weights=(0.001, 100.0, 0.1)
[run 384/994] poly_d2_o6 point_037 real_tanh_autodiff weights=(0.001, 100.0, 0.1)
[run 385/994] poly_d2_o6 point_038 war weights=(0.001, 100.0, 1.0)
[run 386/994] poly_d2_o6 point_038 real_tanh_autodiff weights=(0.001, 100.0, 1.0)
[run 387/994] poly_d2_o6 point_039 war weights=(0.001, 100.0, 10.0)
[run 388/994] poly_d2_o6 point_039 real_tanh_autodiff weights=(0.001, 100.0, 10.0)
[run 389/994] poly_d2_o6 point_040 war weights=(0.001, 100.0, 100.0)
[run 390/994] poly_d2_o6 point_040 real_tanh_autodiff weights=(0.001, 100.0, 100.0)
[run 391/994] poly_d2_o6 point_041 war weights=(0.001, 100.0, 1000.0)
[run 392/994] poly_d2_o6 point_041 real_tanh_autodiff weights=(0.001, 100.0, 1000.0)
[run 393/994] poly_d2_o6 point_042 war weights=(0.001, 1000.0, 0.001)
[run 394/994] poly_d2_o6 point_042 real_tanh_autodiff weights=(0.001, 1000.0, 0.001)
[run 395/994] poly_d2_o6 point_043 war weights=(0.001, 1000.0, 0.01)
[run 396/994] poly_d2_o6 point_043 real_tanh_autodiff weights=(0.001, 1000.0, 0.01)
[run 397/994] poly_d2_o6 point_044 war weights=(0.001, 1000.0, 0.1)
[run 398/994] poly_d2_o6 point_044 real_tanh_autodiff weights=(0.001, 1000.0, 0.1)
[run 399/994] poly_d2_o6 point_045 war weights=(0.001, 1000.0, 1.0)
[run 400/994] poly_d2_o6 point_045 real_tanh_autodiff weights=(0.001, 1000.0, 1.0)
[run 401/994] poly_d2_o6 point_046 war weights=(0.001, 1000.0, 10.0)
[run 402/994] poly_d2_o6 point_046 real_tanh_autodiff weights=(0.001, 1000.0, 10.0)
[run 403/994] poly_d2_o6 point_047 war weights=(0.001, 1000.0, 100.0)
[run 404/994] poly_d2_o6 point_047 real_tanh_autodiff weights=(0.001, 1000.0, 100.0)
[run 405/994] poly_d2_o6 point_048 war weights=(0.001, 1000.0, 1000.0)
[run 406/994] poly_d2_o6 point_048 real_tanh_autodiff weights=(0.001, 1000.0, 1000.0)
[run 407/994] poly_d2_o6 point_049 war weights=(0.01, 0.001, 0.001)
[run 408/994] poly_d2_o6 point_049 real_tanh_autodiff weights=(0.01, 0.001, 0.001)
[run 409/994] poly_d2_o6 point_050 war weights=(0.01, 0.001, 0.01)
[run 410/994] poly_d2_o6 point_050 real_tanh_autodiff weights=(0.01, 0.001, 0.01)
[run 411/994] poly_d2_o6 point_051 war weights=(0.01, 0.001, 0.1)
[run 412/994] poly_d2_o6 point_051 real_tanh_autodiff weights=(0.01, 0.001, 0.1)
[run 413/994] poly_d2_o6 point_052 war weights=(0.01, 0.001, 1.0)
[run 414/994] poly_d2_o6 point_052 real_tanh_autodiff weights=(0.01, 0.001, 1.0)
[run 415/994] poly_d2_o6 point_053 war weights=(0.01, 0.001, 10.0)
[run 416/994] poly_d2_o6 point_053 real_tanh_autodiff weights=(0.01, 0.001, 10.0)
[run 417/994] poly_d2_o6 point_054 war weights=(0.01, 0.001, 100.0)
[run 418/994] poly_d2_o6 point_054 real_tanh_autodiff weights=(0.01, 0.001, 100.0)
[run 419/994] poly_d2_o6 point_055 war weights=(0.01, 0.001, 1000.0)
[run 420/994] poly_d2_o6 point_055 real_tanh_autodiff weights=(0.01, 0.001, 1000.0)
[run 421/994] poly_d2_o6 point_056 war weights=(0.01, 0.01, 0.001)
[run 422/994] poly_d2_o6 point_056 real_tanh_autodiff weights=(0.01, 0.01, 0.001)
[run 423/994] poly_d2_o6 point_057 war weights=(0.01, 0.01, 0.01)
[run 424/994] poly_d2_o6 point_057 real_tanh_autodiff weights=(0.01, 0.01, 0.01)
[run 425/994] poly_d2_o6 point_058 war weights=(0.01, 0.01, 0.1)
[run 426/994] poly_d2_o6 point_058 real_tanh_autodiff weights=(0.01, 0.01, 0.1)
[run 427/994] poly_d2_o6 point_059 war weights=(0.01, 0.01, 1.0)
[run 428/994] poly_d2_o6 point_059 real_tanh_autodiff weights=(0.01, 0.01, 1.0)
[run 429/994] poly_d2_o6 point_060 war weights=(0.01, 0.01, 10.0)
[run 430/994] poly_d2_o6 point_060 real_tanh_autodiff weights=(0.01, 0.01, 10.0)
[run 431/994] poly_d2_o6 point_061 war weights=(0.01, 0.01, 100.0)
[run 432/994] poly_d2_o6 point_061 real_tanh_autodiff weights=(0.01, 0.01, 100.0)
[run 433/994] poly_d2_o6 point_062 war weights=(0.01, 0.01, 1000.0)
[run 434/994] poly_d2_o6 point_062 real_tanh_autodiff weights=(0.01, 0.01, 1000.0)
[run 435/994] poly_d2_o6 point_063 war weights=(0.01, 0.1, 0.001)
[run 436/994] poly_d2_o6 point_063 real_tanh_autodiff weights=(0.01, 0.1, 0.001)
[run 437/994] poly_d2_o6 point_064 war weights=(0.01, 0.1, 0.01)
[run 438/994] poly_d2_o6 point_064 real_tanh_autodiff weights=(0.01, 0.1, 0.01)
[run 439/994] poly_d2_o6 point_065 war weights=(0.01, 0.1, 0.1)
[run 440/994] poly_d2_o6 point_065 real_tanh_autodiff weights=(0.01, 0.1, 0.1)
[run 441/994] poly_d2_o6 point_066 war weights=(0.01, 0.1, 1.0)
[run 442/994] poly_d2_o6 point_066 real_tanh_autodiff weights=(0.01, 0.1, 1.0)
[run 443/994] poly_d2_o6 point_067 war weights=(0.01, 0.1, 10.0)
[run 444/994] poly_d2_o6 point_067 real_tanh_autodiff weights=(0.01, 0.1, 10.0)
[run 445/994] poly_d2_o6 point_068 war weights=(0.01, 0.1, 100.0)
[run 446/994] poly_d2_o6 point_068 real_tanh_autodiff weights=(0.01, 0.1, 100.0)
[run 447/994] poly_d2_o6 point_069 war weights=(0.01, 0.1, 1000.0)
[run 448/994] poly_d2_o6 point_069 real_tanh_autodiff weights=(0.01, 0.1, 1000.0)
[run 449/994] poly_d2_o6 point_070 war weights=(0.01, 1.0, 0.001)
[run 450/994] poly_d2_o6 point_070 real_tanh_autodiff weights=(0.01, 1.0, 0.001)
[run 451/994] poly_d2_o6 point_071 war weights=(0.01, 1.0, 0.01)
[run 452/994] poly_d2_o6 point_071 real_tanh_autodiff weights=(0.01, 1.0, 0.01)
[run 453/994] poly_d2_o6 point_072 war weights=(0.01, 1.0, 0.1)
[run 454/994] poly_d2_o6 point_072 real_tanh_autodiff weights=(0.01, 1.0, 0.1)
[run 455/994] poly_d2_o6 point_073 war weights=(0.01, 1.0, 1.0)
[run 456/994] poly_d2_o6 point_073 real_tanh_autodiff weights=(0.01, 1.0, 1.0)
[run 457/994] poly_d2_o6 point_074 war weights=(0.01, 1.0, 10.0)
[run 458/994] poly_d2_o6 point_074 real_tanh_autodiff weights=(0.01, 1.0, 10.0)
[run 459/994] poly_d2_o6 point_075 war weights=(0.01, 1.0, 100.0)
[run 460/994] poly_d2_o6 point_075 real_tanh_autodiff weights=(0.01, 1.0, 100.0)
[run 461/994] poly_d2_o6 point_076 war weights=(0.01, 1.0, 1000.0)
[run 462/994] poly_d2_o6 point_076 real_tanh_autodiff weights=(0.01, 1.0, 1000.0)
[run 463/994] poly_d2_o6 point_077 war weights=(0.01, 10.0, 0.001)
[run 464/994] poly_d2_o6 point_077 real_tanh_autodiff weights=(0.01, 10.0, 0.001)
[run 465/994] poly_d2_o6 point_078 war weights=(0.01, 10.0, 0.01)
[run 466/994] poly_d2_o6 point_078 real_tanh_autodiff weights=(0.01, 10.0, 0.01)
[run 467/994] poly_d2_o6 point_079 war weights=(0.01, 10.0, 0.1)
[run 468/994] poly_d2_o6 point_079 real_tanh_autodiff weights=(0.01, 10.0, 0.1)
[run 469/994] poly_d2_o6 point_080 war weights=(0.01, 10.0, 1.0)
[run 470/994] poly_d2_o6 point_080 real_tanh_autodiff weights=(0.01, 10.0, 1.0)
[run 471/994] poly_d2_o6 point_081 war weights=(0.01, 10.0, 10.0)
[run 472/994] poly_d2_o6 point_081 real_tanh_autodiff weights=(0.01, 10.0, 10.0)
[run 473/994] poly_d2_o6 point_082 war weights=(0.01, 10.0, 100.0)
[run 474/994] poly_d2_o6 point_082 real_tanh_autodiff weights=(0.01, 10.0, 100.0)
[run 475/994] poly_d2_o6 point_083 war weights=(0.01, 10.0, 1000.0)
[run 476/994] poly_d2_o6 point_083 real_tanh_autodiff weights=(0.01, 10.0, 1000.0)
[run 477/994] poly_d2_o6 point_084 war weights=(0.01, 100.0, 0.001)
[run 478/994] poly_d2_o6 point_084 real_tanh_autodiff weights=(0.01, 100.0, 0.001)
[run 479/994] poly_d2_o6 point_085 war weights=(0.01, 100.0, 0.01)
[run 480/994] poly_d2_o6 point_085 real_tanh_autodiff weights=(0.01, 100.0, 0.01)
[run 481/994] poly_d2_o6 point_086 war weights=(0.01, 100.0, 0.1)
[run 482/994] poly_d2_o6 point_086 real_tanh_autodiff weights=(0.01, 100.0, 0.1)
[run 483/994] poly_d2_o6 point_087 war weights=(0.01, 100.0, 1.0)
[run 484/994] poly_d2_o6 point_087 real_tanh_autodiff weights=(0.01, 100.0, 1.0)
[run 485/994] poly_d2_o6 point_088 war weights=(0.01, 100.0, 10.0)
[run 486/994] poly_d2_o6 point_088 real_tanh_autodiff weights=(0.01, 100.0, 10.0)
[run 487/994] poly_d2_o6 point_089 war weights=(0.01, 100.0, 100.0)
[run 488/994] poly_d2_o6 point_089 real_tanh_autodiff weights=(0.01, 100.0, 100.0)
[run 489/994] poly_d2_o6 point_090 war weights=(0.01, 100.0, 1000.0)
[run 490/994] poly_d2_o6 point_090 real_tanh_autodiff weights=(0.01, 100.0, 1000.0)
[run 491/994] poly_d2_o6 point_091 war weights=(0.01, 1000.0, 0.001)
[run 492/994] poly_d2_o6 point_091 real_tanh_autodiff weights=(0.01, 1000.0, 0.001)
[run 493/994] poly_d2_o6 point_092 war weights=(0.01, 1000.0, 0.01)
[run 494/994] poly_d2_o6 point_092 real_tanh_autodiff weights=(0.01, 1000.0, 0.01)
[run 495/994] poly_d2_o6 point_093 war weights=(0.01, 1000.0, 0.1)
[run 496/994] poly_d2_o6 point_093 real_tanh_autodiff weights=(0.01, 1000.0, 0.1)
[run 497/994] poly_d2_o6 point_094 war weights=(0.01, 1000.0, 1.0)
[run 498/994] poly_d2_o6 point_094 real_tanh_autodiff weights=(0.01, 1000.0, 1.0)
[run 499/994] poly_d2_o6 point_095 war weights=(0.01, 1000.0, 10.0)
[run 500/994] poly_d2_o6 point_095 real_tanh_autodiff weights=(0.01, 1000.0, 10.0)
[run 501/994] poly_d2_o6 point_096 war weights=(0.01, 1000.0, 100.0)
[run 502/994] poly_d2_o6 point_096 real_tanh_autodiff weights=(0.01, 1000.0, 100.0)
[run 503/994] poly_d2_o6 point_097 war weights=(0.01, 1000.0, 1000.0)
[run 504/994] poly_d2_o6 point_097 real_tanh_autodiff weights=(0.01, 1000.0, 1000.0)
[run 505/994] poly_d2_o6 point_098 war weights=(0.1, 0.001, 0.001)
[run 506/994] poly_d2_o6 point_098 real_tanh_autodiff weights=(0.1, 0.001, 0.001)
[run 507/994] poly_d2_o6 point_099 war weights=(0.1, 0.001, 0.01)
[run 508/994] poly_d2_o6 point_099 real_tanh_autodiff weights=(0.1, 0.001, 0.01)
[run 509/994] poly_d2_o6 point_100 war weights=(0.1, 0.001, 0.1)
[run 510/994] poly_d2_o6 point_100 real_tanh_autodiff weights=(0.1, 0.001, 0.1)
[run 511/994] poly_d2_o6 point_101 war weights=(0.1, 0.001, 1.0)
[run 512/994] poly_d2_o6 point_101 real_tanh_autodiff weights=(0.1, 0.001, 1.0)
[run 513/994] poly_d2_o6 point_102 war weights=(0.1, 0.001, 10.0)
[run 514/994] poly_d2_o6 point_102 real_tanh_autodiff weights=(0.1, 0.001, 10.0)
[run 515/994] poly_d2_o6 point_103 war weights=(0.1, 0.001, 100.0)
[run 516/994] poly_d2_o6 point_103 real_tanh_autodiff weights=(0.1, 0.001, 100.0)
[run 517/994] poly_d2_o6 point_104 war weights=(0.1, 0.001, 1000.0)
[run 518/994] poly_d2_o6 point_104 real_tanh_autodiff weights=(0.1, 0.001, 1000.0)
[run 519/994] poly_d2_o6 point_105 war weights=(0.1, 0.01, 0.001)
[run 520/994] poly_d2_o6 point_105 real_tanh_autodiff weights=(0.1, 0.01, 0.001)
[run 521/994] poly_d2_o6 point_106 war weights=(0.1, 0.01, 0.01)
[run 522/994] poly_d2_o6 point_106 real_tanh_autodiff weights=(0.1, 0.01, 0.01)
[run 523/994] poly_d2_o6 point_107 war weights=(0.1, 0.01, 0.1)
[run 524/994] poly_d2_o6 point_107 real_tanh_autodiff weights=(0.1, 0.01, 0.1)
[run 525/994] poly_d2_o6 point_108 war weights=(0.1, 0.01, 1.0)
[run 526/994] poly_d2_o6 point_108 real_tanh_autodiff weights=(0.1, 0.01, 1.0)
[run 527/994] poly_d2_o6 point_109 war weights=(0.1, 0.01, 10.0)
[run 528/994] poly_d2_o6 point_109 real_tanh_autodiff weights=(0.1, 0.01, 10.0)
[run 529/994] poly_d2_o6 point_110 war weights=(0.1, 0.01, 100.0)
[run 530/994] poly_d2_o6 point_110 real_tanh_autodiff weights=(0.1, 0.01, 100.0)
[run 531/994] poly_d2_o6 point_111 war weights=(0.1, 0.01, 1000.0)
[run 532/994] poly_d2_o6 point_111 real_tanh_autodiff weights=(0.1, 0.01, 1000.0)
[run 533/994] poly_d2_o6 point_112 war weights=(0.1, 0.1, 0.001)
[run 534/994] poly_d2_o6 point_112 real_tanh_autodiff weights=(0.1, 0.1, 0.001)
[run 535/994] poly_d2_o6 point_113 war weights=(0.1, 0.1, 0.01)
[run 536/994] poly_d2_o6 point_113 real_tanh_autodiff weights=(0.1, 0.1, 0.01)
[run 537/994] poly_d2_o6 point_114 war weights=(0.1, 0.1, 0.1)
[run 538/994] poly_d2_o6 point_114 real_tanh_autodiff weights=(0.1, 0.1, 0.1)
[run 539/994] poly_d2_o6 point_115 war weights=(0.1, 0.1, 1.0)
[run 540/994] poly_d2_o6 point_115 real_tanh_autodiff weights=(0.1, 0.1, 1.0)
[run 541/994] poly_d2_o6 point_116 war weights=(0.1, 0.1, 10.0)
[run 542/994] poly_d2_o6 point_116 real_tanh_autodiff weights=(0.1, 0.1, 10.0)
[run 543/994] poly_d2_o6 point_117 war weights=(0.1, 0.1, 100.0)
[run 544/994] poly_d2_o6 point_117 real_tanh_autodiff weights=(0.1, 0.1, 100.0)
[run 545/994] poly_d2_o6 point_118 war weights=(0.1, 0.1, 1000.0)
[run 546/994] poly_d2_o6 point_118 real_tanh_autodiff weights=(0.1, 0.1, 1000.0)
[run 547/994] poly_d2_o6 point_119 war weights=(0.1, 1.0, 0.001)
[run 548/994] poly_d2_o6 point_119 real_tanh_autodiff weights=(0.1, 1.0, 0.001)
[run 549/994] poly_d2_o6 point_120 war weights=(0.1, 1.0, 0.01)
[run 550/994] poly_d2_o6 point_120 real_tanh_autodiff weights=(0.1, 1.0, 0.01)
[run 551/994] poly_d2_o6 point_121 war weights=(0.1, 1.0, 0.1)
[run 552/994] poly_d2_o6 point_121 real_tanh_autodiff weights=(0.1, 1.0, 0.1)
[run 553/994] poly_d2_o6 point_122 war weights=(0.1, 1.0, 1.0)
[run 554/994] poly_d2_o6 point_122 real_tanh_autodiff weights=(0.1, 1.0, 1.0)
[run 555/994] poly_d2_o6 point_123 war weights=(0.1, 1.0, 10.0)
[run 556/994] poly_d2_o6 point_123 real_tanh_autodiff weights=(0.1, 1.0, 10.0)
[run 557/994] poly_d2_o6 point_124 war weights=(0.1, 1.0, 100.0)
[run 558/994] poly_d2_o6 point_124 real_tanh_autodiff weights=(0.1, 1.0, 100.0)
[run 559/994] poly_d2_o6 point_125 war weights=(0.1, 1.0, 1000.0)
[run 560/994] poly_d2_o6 point_125 real_tanh_autodiff weights=(0.1, 1.0, 1000.0)
[run 561/994] poly_d2_o6 point_126 war weights=(0.1, 10.0, 0.001)
[run 562/994] poly_d2_o6 point_126 real_tanh_autodiff weights=(0.1, 10.0, 0.001)
[run 563/994] poly_d2_o6 point_127 war weights=(0.1, 10.0, 0.01)
[run 564/994] poly_d2_o6 point_127 real_tanh_autodiff weights=(0.1, 10.0, 0.01)
[run 565/994] poly_d2_o6 point_128 war weights=(0.1, 10.0, 0.1)
[run 566/994] poly_d2_o6 point_128 real_tanh_autodiff weights=(0.1, 10.0, 0.1)
[run 567/994] poly_d2_o6 point_129 war weights=(0.1, 10.0, 1.0)
[run 568/994] poly_d2_o6 point_129 real_tanh_autodiff weights=(0.1, 10.0, 1.0)
[run 569/994] poly_d2_o6 point_130 war weights=(0.1, 10.0, 10.0)
[run 570/994] poly_d2_o6 point_130 real_tanh_autodiff weights=(0.1, 10.0, 10.0)
[run 571/994] poly_d2_o6 point_131 war weights=(0.1, 10.0, 100.0)
[run 572/994] poly_d2_o6 point_131 real_tanh_autodiff weights=(0.1, 10.0, 100.0)
[run 573/994] poly_d2_o6 point_132 war weights=(0.1, 10.0, 1000.0)
[run 574/994] poly_d2_o6 point_132 real_tanh_autodiff weights=(0.1, 10.0, 1000.0)
[run 575/994] poly_d2_o6 point_133 war weights=(0.1, 100.0, 0.001)
[run 576/994] poly_d2_o6 point_133 real_tanh_autodiff weights=(0.1, 100.0, 0.001)
[run 577/994] poly_d2_o6 point_134 war weights=(0.1, 100.0, 0.01)
[run 578/994] poly_d2_o6 point_134 real_tanh_autodiff weights=(0.1, 100.0, 0.01)
[run 579/994] poly_d2_o6 point_135 war weights=(0.1, 100.0, 0.1)
[run 580/994] poly_d2_o6 point_135 real_tanh_autodiff weights=(0.1, 100.0, 0.1)
[run 581/994] poly_d2_o6 point_136 war weights=(0.1, 100.0, 1.0)
[run 582/994] poly_d2_o6 point_136 real_tanh_autodiff weights=(0.1, 100.0, 1.0)
[run 583/994] poly_d2_o6 point_137 war weights=(0.1, 100.0, 10.0)
[run 584/994] poly_d2_o6 point_137 real_tanh_autodiff weights=(0.1, 100.0, 10.0)
[run 585/994] poly_d2_o6 point_138 war weights=(0.1, 100.0, 100.0)
[run 586/994] poly_d2_o6 point_138 real_tanh_autodiff weights=(0.1, 100.0, 100.0)
[run 587/994] poly_d2_o6 point_139 war weights=(0.1, 100.0, 1000.0)
[run 588/994] poly_d2_o6 point_139 real_tanh_autodiff weights=(0.1, 100.0, 1000.0)
[run 589/994] poly_d2_o6 point_140 war weights=(0.1, 1000.0, 0.001)
[run 590/994] poly_d2_o6 point_140 real_tanh_autodiff weights=(0.1, 1000.0, 0.001)
[run 591/994] poly_d2_o6 point_141 war weights=(0.1, 1000.0, 0.01)
[run 592/994] poly_d2_o6 point_141 real_tanh_autodiff weights=(0.1, 1000.0, 0.01)
[run 593/994] poly_d2_o6 point_142 war weights=(0.1, 1000.0, 0.1)
[run 594/994] poly_d2_o6 point_142 real_tanh_autodiff weights=(0.1, 1000.0, 0.1)
[run 595/994] poly_d2_o6 point_143 war weights=(0.1, 1000.0, 1.0)
[run 596/994] poly_d2_o6 point_143 real_tanh_autodiff weights=(0.1, 1000.0, 1.0)
[run 597/994] poly_d2_o6 point_144 war weights=(0.1, 1000.0, 10.0)
[run 598/994] poly_d2_o6 point_144 real_tanh_autodiff weights=(0.1, 1000.0, 10.0)
[run 599/994] poly_d2_o6 point_145 war weights=(0.1, 1000.0, 100.0)
[run 600/994] poly_d2_o6 point_145 real_tanh_autodiff weights=(0.1, 1000.0, 100.0)
[run 601/994] poly_d2_o6 point_146 war weights=(0.1, 1000.0, 1000.0)
[run 602/994] poly_d2_o6 point_146 real_tanh_autodiff weights=(0.1, 1000.0, 1000.0)
[run 603/994] poly_d2_o6 point_147 war weights=(1.0, 0.001, 0.001)
[run 604/994] poly_d2_o6 point_147 real_tanh_autodiff weights=(1.0, 0.001, 0.001)
[run 605/994] poly_d2_o6 point_148 war weights=(1.0, 0.001, 0.01)
[run 606/994] poly_d2_o6 point_148 real_tanh_autodiff weights=(1.0, 0.001, 0.01)
[run 607/994] poly_d2_o6 point_149 war weights=(1.0, 0.001, 0.1)
[run 608/994] poly_d2_o6 point_149 real_tanh_autodiff weights=(1.0, 0.001, 0.1)
[run 609/994] poly_d2_o6 point_150 war weights=(1.0, 0.001, 1.0)
[run 610/994] poly_d2_o6 point_150 real_tanh_autodiff weights=(1.0, 0.001, 1.0)
[run 611/994] poly_d2_o6 point_151 war weights=(1.0, 0.001, 10.0)
[run 612/994] poly_d2_o6 point_151 real_tanh_autodiff weights=(1.0, 0.001, 10.0)
[run 613/994] poly_d2_o6 point_152 war weights=(1.0, 0.001, 100.0)
[run 614/994] poly_d2_o6 point_152 real_tanh_autodiff weights=(1.0, 0.001, 100.0)
[run 615/994] poly_d2_o6 point_153 war weights=(1.0, 0.001, 1000.0)
[run 616/994] poly_d2_o6 point_153 real_tanh_autodiff weights=(1.0, 0.001, 1000.0)
[run 617/994] poly_d2_o6 point_154 war weights=(1.0, 0.01, 0.001)
[run 618/994] poly_d2_o6 point_154 real_tanh_autodiff weights=(1.0, 0.01, 0.001)
[run 619/994] poly_d2_o6 point_155 war weights=(1.0, 0.01, 0.01)
[run 620/994] poly_d2_o6 point_155 real_tanh_autodiff weights=(1.0, 0.01, 0.01)
[run 621/994] poly_d2_o6 point_156 war weights=(1.0, 0.01, 0.1)
[run 622/994] poly_d2_o6 point_156 real_tanh_autodiff weights=(1.0, 0.01, 0.1)
[run 623/994] poly_d2_o6 point_157 war weights=(1.0, 0.01, 1.0)
[run 624/994] poly_d2_o6 point_157 real_tanh_autodiff weights=(1.0, 0.01, 1.0)
[run 625/994] poly_d2_o6 point_158 war weights=(1.0, 0.01, 10.0)
[run 626/994] poly_d2_o6 point_158 real_tanh_autodiff weights=(1.0, 0.01, 10.0)
[run 627/994] poly_d2_o6 point_159 war weights=(1.0, 0.01, 100.0)
[run 628/994] poly_d2_o6 point_159 real_tanh_autodiff weights=(1.0, 0.01, 100.0)
[run 629/994] poly_d2_o6 point_160 war weights=(1.0, 0.01, 1000.0)
[run 630/994] poly_d2_o6 point_160 real_tanh_autodiff weights=(1.0, 0.01, 1000.0)
[run 631/994] poly_d2_o6 point_161 war weights=(1.0, 0.1, 0.001)
[run 632/994] poly_d2_o6 point_161 real_tanh_autodiff weights=(1.0, 0.1, 0.001)
[run 633/994] poly_d2_o6 point_162 war weights=(1.0, 0.1, 0.01)
[run 634/994] poly_d2_o6 point_162 real_tanh_autodiff weights=(1.0, 0.1, 0.01)
[run 635/994] poly_d2_o6 point_163 war weights=(1.0, 0.1, 0.1)
[run 636/994] poly_d2_o6 point_163 real_tanh_autodiff weights=(1.0, 0.1, 0.1)
[run 637/994] poly_d2_o6 point_164 war weights=(1.0, 0.1, 1.0)
[run 638/994] poly_d2_o6 point_164 real_tanh_autodiff weights=(1.0, 0.1, 1.0)
[run 639/994] poly_d2_o6 point_165 war weights=(1.0, 0.1, 10.0)
[run 640/994] poly_d2_o6 point_165 real_tanh_autodiff weights=(1.0, 0.1, 10.0)
[run 641/994] poly_d2_o6 point_166 war weights=(1.0, 0.1, 100.0)
[run 642/994] poly_d2_o6 point_166 real_tanh_autodiff weights=(1.0, 0.1, 100.0)
[run 643/994] poly_d2_o6 point_167 war weights=(1.0, 0.1, 1000.0)
[run 644/994] poly_d2_o6 point_167 real_tanh_autodiff weights=(1.0, 0.1, 1000.0)
