candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_017,17,0.03318575362373778,0.050496411349690656,0.03615288398900213,0.02180935662831359,0.050496411349690656,"[""1e-1"", ""1e+0""]","{""lambda_ic"": 0.1, ""mu_mean"": 1.0}",1.1,"[0.1, 1.0]"
point_007,7,0.31002312969373763,1.8624563900115803,0.9570313068157,1.8624563900115803,0.05160622361981987,"[""1e-2"", ""1e-3""]","{""lambda_ic"": 0.01, ""mu_mean"": 0.001}",0.011,"[0.01, 0.001]"
point_022,22,0.04102882444171696,0.05177768848374,0.0421445374213547,0.032511386358969385,0.05177768848374,"[""1e+0"", ""1e-2""]","{""lambda_ic"": 1.0, ""mu_mean"": 0.01}",1.01,"[1.0, 0.01]"
point_045,45,0.07093848628062915,0.09664294847808816,0.07435683902785728,0.09664294847808816,0.052070729577626415,"[""1e+3"", ""1e+0""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1.0}",1001.0,"[1000.0, 1.0]"
point_014,14,0.31100167056479266,1.8535837443509415,0.952882422275747,1.8535837443509415,0.05218110020055253,"[""1e-1"", ""1e-3""]","{""lambda_ic"": 0.1, ""mu_mean"": 0.001}",0.101,"[0.1, 0.001]"
point_015,15,0.31187348119258046,1.8534698614485656,0.9529735737943034,1.8534698614485656,0.052477286140041164,"[""1e-1"", ""1e-2""]","{""lambda_ic"": 0.1, ""mu_mean"": 0.01}",0.11,"[0.1, 0.01]"
point_010,10,0.03962754406082377,0.05251925175942658,0.04120978411393329,0.029900316468440002,0.05251925175942658,"[""1e-2"", ""1e+0""]","{""lambda_ic"": 0.01, ""mu_mean"": 1.0}",1.01,"[0.01, 1.0]"
point_044,44,0.07109246210790968,0.09621814374213154,0.07437302777375843,0.09621814374213154,0.05252791180538532,"[""1e+3"", ""1e-1""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.1}",1000.1,"[1000.0, 0.1]"
point_042,42,0.07073529872597342,0.09518002420306403,0.07387432190154794,0.09518002420306403,0.05256861960003185,"[""1e+3"", ""1e-3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.001}",1000.001,"[1000.0, 0.001]"
point_043,43,0.07119004116604664,0.09640375771578936,0.07448727520190751,0.09640375771578936,0.05257079268802564,"[""1e+3"", ""1e-2""]","{""lambda_ic"": 1000.0, ""mu_mean"": 0.01}",1000.01,"[1000.0, 0.01]"
point_023,23,0.04280965094092033,0.052828830852925196,0.04375973789617199,0.03469064493941879,0.052828830852925196,"[""1e+0"", ""1e-1""]","{""lambda_ic"": 1.0, ""mu_mean"": 0.1}",1.1,"[1.0, 0.1]"
point_003,3,0.042317210905221024,0.052858163776763355,0.043368247107588326,0.0338783304384133,0.052858163776763355,"[""1e-3"", ""1e+0""]","{""lambda_ic"": 0.001, ""mu_mean"": 1.0}",1.001,"[0.001, 1.0]"
point_000,0,0.3152789587968463,1.8626750795935443,0.9580198159889554,1.8626750795935443,0.053364552384366375,"[""1e-3"", ""1e-3""]","{""lambda_ic"": 0.001, ""mu_mean"": 0.001}",0.002,"[0.001, 0.001]"
point_029,29,0.054170246453067054,0.05424707003390199,0.05417030085105176,0.05424707003390199,0.054093531668201536,"[""1e+1"", ""1e-2""]","{""lambda_ic"": 10.0, ""mu_mean"": 0.01}",10.01,"[10.0, 0.01]"
point_021,21,0.041520569574341866,0.05409971238586471,0.04298300649770369,0.03186630060954266,0.05409971238586471,"[""1e+0"", ""1e-3""]","{""lambda_ic"": 1.0, ""mu_mean"": 0.001}",1.001,"[1.0, 0.001]"
point_024,24,0.03242480974630095,0.05439041234984767,0.03686022103380418,0.019330029717760686,0.05439041234984767,"[""1e+0"", ""1e+0""]","{""lambda_ic"": 1.0, ""mu_mean"": 1.0}",2.0,"[1.0, 1.0]"
point_002,2,0.31861438349044363,1.8649424153702239,0.959687899345493,1.8649424153702239,0.054433383320762176,"[""1e-3"", ""1e-1""]","{""lambda_ic"": 0.001, ""mu_mean"": 0.1}",0.101,"[0.001, 0.1]"
point_028,28,0.05493414133162363,0.05520088354951014,0.054934785808724615,0.054668688067939085,0.05520088354951014,"[""1e+1"", ""1e-3""]","{""lambda_ic"": 10.0, ""mu_mean"": 0.001}",10.001,"[10.0, 0.001]"
point_048,48,0.07297829560481829,0.09464493622626981,0.07545831901936645,0.09464493622626981,0.0562717018124631,"[""1e+3"", ""1e+3""]","{""lambda_ic"": 1000.0, ""mu_mean"": 1000.0}",2000.0,"[1000.0, 1000.0]"
point_009,9,0.3257632080404479,1.8604323470887074,0.9587368740898125,1.8604323470887074,0.05704140109091758,"[""1e-2"", ""1e-1""]","{""lambda_ic"": 0.01, ""mu_mean"": 0.1}",0.11,"[0.01, 0.1]"
point_025,25,0.03925737977632092,0.057594857810856104,0.0421765909129415,0.026758324015026903,0.057594857810856104,"[""1e+0"", ""1e+1""]","{""lambda_ic"": 1.0, ""mu_mean"": 10.0}",11.0,"[1.0, 10.0]"
point_034,34,0.08775494491391742,0.1116188020380442,0.09030596529060375,0.1116188020380442,0.06899312854316329,"[""1e+1"", ""1e+3""]","{""lambda_ic"": 10.0, ""mu_mean"": 1000.0}",1010.0,"[10.0, 1000.0]"
point_027,27,0.1324819663496118,0.20488640766248079,0.14527540438593275,0.08566440110938474,0.20488640766248079,"[""1e+0"", ""1e+3""]","{""lambda_ic"": 1.0, ""mu_mean"": 1000.0}",1001.0,"[1.0, 1000.0]"
point_006,6,0.14022943223895257,0.22247675037776724,0.1554324171116213,0.0883880838454754,0.22247675037776724,"[""1e-3"", ""1e+3""]","{""lambda_ic"": 0.001, ""mu_mean"": 1000.0}",1000.001,"[0.001, 1000.0]"
point_013,13,0.13947802374514473,0.22283697657368287,0.1550695003562376,0.0873020241387923,0.22283697657368287,"[""1e-2"", ""1e+3""]","{""lambda_ic"": 0.01, ""mu_mean"": 1000.0}",1000.01,"[0.01, 1000.0]"
point_020,20,0.1419834714900574,0.22327237719251405,0.15678128542788572,0.0902901936632574,0.22327237719251405,"[""1e-1"", ""1e+3""]","{""lambda_ic"": 0.1, ""mu_mean"": 1000.0}",1000.1,"[0.1, 1000.0]"
