max,mean,median,method,min,std,task_id
0.00028589743305929005,0.00015121686046768446,0.00014816362818237394,war,2.7830503313452937e-05,9.196502640871262e-05,poly_d2_o2
0.0014956740196794271,0.0005860221019247547,0.00048130747745744884,real_tanh_autodiff,0.0001652045757509768,0.0005365254164797381,poly_d2_o2
0.005010904278606176,0.002971588377840817,0.002308694878593087,war,0.0010330063523724675,0.0018582488120823092,poly_d2_o4
0.003488984191790223,0.0020734402816742657,0.0020134360529482365,real_tanh_autodiff,0.0005610297666862607,0.0013221098494896769,poly_d2_o4
1.0000039339065552,1.0000007629394532,1.0,war,0.9999986886978149,2.0011543815367982e-06,poly_d2_o6
0.9999901056289673,0.9965522766113282,0.9999477863311768,real_tanh_autodiff,0.9832212924957275,0.007453632812612847,poly_d2_o6
