completed_at,divergence_rms,energy_relative_rmse,evaluation_seconds,final_history_has_loss,final_history_has_rel_error,history_points,loss,method,ms_per_step,peak_mb,pressure_mean_max_abs,pressure_rel_error,rel_error,seed,started_at,status,steps,task_id,training_seconds,velocity_rel_error
2026-08-12T09:11:59.178131+00:00,0.005591839551925659,0.004568949341773987,0.04049396514892578,True,True,61,0.0019456075970083475,war,54.1362482787203,866.04833984375,0.006146079860627651,0.04913967475295067,0.0074396077543497086,0,2026-08-12T09:01:58.133558+00:00,complete,11084,hyperviscous_ns_2d_o4,600.0461759213358,0.0074396077543497086
2026-08-12T09:22:05.919313+00:00,0.06117834895849228,0.21836033463478088,0.04173491336405277,True,True,61,0.08892162889242172,real_tanh_autodiff,210.99763839936563,2521.88232421875,0.011385072953999043,0.5753674507141113,0.171676903963089,0,2026-08-12T09:12:00.927421+00:00,complete,2844,hyperviscous_ns_2d_o4,600.0772836077958,0.171676903963089
2026-08-12T09:42:13.916575+00:00,0.004472690634429455,0.004151531029492617,0.04237258434295654,True,True,61,0.0026379164773970842,war,54.78408091034855,866.04833984375,0.0046692825853824615,0.05311943590641022,0.0058290474116802216,1,2026-08-12T09:32:12.852523+00:00,complete,10953,hyperviscous_ns_2d_o4,600.0500382110476,0.0058290474116802216
2026-08-12T09:32:10.969995+00:00,0.0633297711610794,0.239316925406456,0.041669294238090515,True,True,61,0.09575749933719635,real_tanh_autodiff,212.24370195757996,2521.88232421875,0.006585320923477411,0.697117269039154,0.17339280247688293,1,2026-08-12T09:22:09.114768+00:00,complete,2827,hyperviscous_ns_2d_o4,600.0129454340786,0.17339280247688293
2026-08-12T09:52:16.564831+00:00,0.005445918533951044,0.003782704472541809,0.041049566119909286,True,True,61,0.001106387353502214,war,54.4819128533429,866.04833984375,0.008153650909662247,0.06819426268339157,0.006273011676967144,2,2026-08-12T09:42:15.533068+00:00,complete,11013,hyperviscous_ns_2d_o4,600.0093062538654,0.006273011676967144
2026-08-12T10:02:19.562550+00:00,0.0444582924246788,0.19131319224834442,0.04272664152085781,True,True,61,0.06517674773931503,real_tanh_autodiff,212.80290461574674,2521.88232421875,0.009475770406425,0.6029465198516846,0.1399882286787033,2,2026-08-12T09:52:18.176641+00:00,complete,2820,hyperviscous_ns_2d_o4,600.1041910164058,0.1399882286787033
