L2_err,L_int_last,backend,ms_per_step,nan,order,params,peak_mb,problem,rep,seed,steps,sweep,variant
0.0015817439402195945,5.832642473664981e-06,jet,23.9543580942847,False,2,25474,318.609375,maxwell_a2,complex,0,50096,2.0,complex_sinh
0.0011124649538344464,4.73747890748493e-06,jet,23.992688845736122,False,2,25474,318.609375,maxwell_a2,complex,1,50016,2.0,complex_sinh
0.02435721322816767,2.4677312252905936e-05,jet,24.12305786132277,False,2,25474,318.609375,maxwell_a4,complex,0,49746,4.0,complex_sinh
0.018311146001569845,2.405406007527656e-05,jet,24.073393341203854,False,2,25474,318.609375,maxwell_a4,complex,1,49849,4.0,complex_sinh
0.08560694732989123,9.913214994562071e-05,jet,24.302037072784024,False,2,25474,318.609375,maxwell_a6,complex,0,49380,6.0,complex_sinh
0.0357592683495046,3.995509895464754e-05,jet,23.92808758133897,False,2,25474,318.609375,maxwell_a6,complex,1,50151,6.0,complex_sinh
0.0008588744622448042,4.703867587046534e-06,jet,23.43126384749242,False,2,25474,318.609375,maxwell_a2,complex,2,51215,2.0,complex_sinh
0.01815943623647545,1.7381014456404666e-05,jet,23.485691832446747,False,2,25474,318.609375,maxwell_a4,complex,2,51096,4.0,complex_sinh
0.055838179594841296,6.192340488392017e-05,jet,23.7018640861857,False,2,25474,318.609375,maxwell_a6,complex,2,50630,6.0,complex_sinh
0.0009552883672955531,5.853384646318175e-06,jet,23.482749037481625,False,2,25474,318.609375,maxwell_a2,complex,3,51102,2.0,complex_sinh
0.001135967102820971,3.4717522462637086e-06,jet,23.279315060989482,False,2,25474,318.609375,maxwell_a2,complex,4,51549,2.0,complex_sinh
0.023138865787751407,2.213554903168966e-05,jet,23.81481713212259,False,2,25474,318.609375,maxwell_a4,complex,3,50390,4.0,complex_sinh
0.015685538471507575,1.5705938061279875e-05,jet,23.43486116231384,False,2,25474,318.609375,maxwell_a4,complex,4,51207,4.0,complex_sinh
0.07365644944168151,7.046032520906279e-05,jet,23.735764328330088,False,2,25474,318.609375,maxwell_a6,complex,3,50558,6.0,complex_sinh
0.03699012074389028,3.609771391781929e-05,jet,23.33098926168698,False,2,25474,318.609375,maxwell_a6,complex,4,51435,6.0,complex_sinh
