candidate_id,candidate_index,geometric_mean,max_error,mean_error,real_tanh_autodiff_rel_error,war_rel_error,weight_labels,weight_map,weight_sum,weights
point_033,33,0.266180197969028,0.9917602481813994,0.5316003991878074,0.9917602481813994,0.07144055019421554,"[""1e+1"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 10.0}",110.0,"[10.0, 100.0]"
point_037,37,0.35727382957483683,0.9998588341038597,0.5637607225049007,0.9998588341038597,0.1276626109059417,"[""1e+2"", ""1e-1""]","{""w_Delta_u"": 0.1, ""w_u"": 100.0}",100.1,"[100.0, 0.1]"
point_038,38,0.3668066755075932,0.9998588782979984,0.5672125028479307,0.9998588782979984,0.13456612739786294,"[""1e+2"", ""1e+0""]","{""w_Delta_u"": 1.0, ""w_u"": 100.0}",101.0,"[100.0, 1.0]"
point_035,35,0.35404403323006495,0.9998590491542905,0.5626119484507071,0.9998590491542905,0.12536484774712353,"[""1e+2"", ""1e-3""]","{""w_Delta_u"": 0.001, ""w_u"": 100.0}",100.001,"[100.0, 0.001]"
point_039,39,0.35199193103387777,0.9998595904194925,0.5618876544432494,0.9998595904194925,0.12391571846700643,"[""1e+2"", ""1e+1""]","{""w_Delta_u"": 10.0, ""w_u"": 100.0}",110.0,"[100.0, 10.0]"
point_036,36,0.35441536793645567,0.9998603729100463,0.5627440834914417,0.9998603729100463,0.12562779407283697,"[""1e+2"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 100.0}",100.01,"[100.0, 0.01]"
point_040,40,0.37626779420093887,0.9998668147276056,0.5707315631118812,0.9998668147276056,0.14159631149615673,"[""1e+2"", ""1e+2""]","{""w_Delta_u"": 100.0, ""w_u"": 100.0}",200.0,"[100.0, 100.0]"
point_041,41,0.7420695933867625,0.9999126334184831,0.775314014484588,0.9999126334184831,0.550715395550693,"[""1e+2"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 100.0}",1100.0,"[100.0, 1000.0]"
point_034,34,0.46555137265679924,1.0000211888197212,0.6083773385377704,1.0000211888197212,0.21673348825581973,"[""1e+1"", ""1e+3""]","{""w_Delta_u"": 1000.0, ""w_u"": 10.0}",1010.0,"[10.0, 1000.0]"
point_043,43,0.9812334967285012,1.0000241425334044,0.9814100366512629,1.0000241425334044,0.9627959307691214,"[""1e+3"", ""1e-2""]","{""w_Delta_u"": 0.01, ""w_u"": 1000.0}",1000.01,"[1000.0, 0.01]"
