L2_err,completed_at,evaluation_seconds,final_history_has_loss,final_history_has_rel_error,history_points,loss,method,ms_per_step,peak_mb,rel_error,seed,started_at,status,steps,task_id,training_seconds,weights
0.00019698948561793818,2026-08-07T22:09:15.358905+00:00,0.9676599055528641,True,True,241,6.692061532379435e-06,war,250.68627376127262,1764.96923828125,0.00019698948561793818,2,2026-08-07T21:49:13.224314+00:00,complete,4787,poly_d2_o4,1200.035192495212,"[1.0, 1.0]"
0.005225992323455946,2026-08-07T22:29:18.507273+00:00,0.3212595786899328,True,True,241,0.00011147435672554251,real_tanh_autodiff,152.29261548962765,2543.68408203125,0.005225992323455946,2,2026-08-07T22:09:17.097981+00:00,complete,7880,poly_d2_o4,1200.065810058266,"[1.0, 1.0]"
0.00010045600755553065,2026-08-07T22:49:22.091099+00:00,0.952612666413188,True,True,241,7.185956664389894e-06,war,249.59027554689536,1764.96923828125,0.00010045600755553065,3,2026-08-07T22:29:20.022136+00:00,complete,4808,poly_d2_o4,1200.030044829473,"[1.0, 1.0]"
0.006553702787275927,2026-08-07T23:09:25.148940+00:00,0.31968915089964867,True,True,241,3.38964917188786e-05,real_tanh_autodiff,151.3617226513574,2543.68408203125,0.006553702787275927,3,2026-08-07T22:49:23.689202+00:00,complete,7929,poly_d2_o4,1200.147098902613,"[1.0, 1.0]"
9.609560105933663e-05,2026-08-07T23:29:28.832003+00:00,0.9543568268418312,True,True,241,6.754235536349718e-06,war,249.8707007201803,1764.96923828125,9.609560105933663e-05,4,2026-08-07T23:09:26.670344+00:00,complete,4803,poly_d2_o4,1200.128975559026,"[1.0, 1.0]"
0.0031729515116770434,2026-08-07T23:49:31.795883+00:00,0.3208176400512457,True,True,241,1.0477667634502343e-05,real_tanh_autodiff,151.3141495016075,2543.68408203125,0.0031729515116770434,4,2026-08-07T23:29:30.403868+00:00,complete,7931,poly_d2_o4,1200.072519697249,"[1.0, 1.0]"
0.018018792753638616,2026-08-08T00:09:36.313569+00:00,0.9540460836142302,True,True,241,2.7908583376324998e-05,war,848.8132499258496,5756.99560546875,0.018018792753638616,0,2026-08-07T23:49:33.397640+00:00,complete,1414,poly_d2_o6,1200.2219353951514,"[10.0, 1.0, 1.0]"
0.6623492431133027,2026-08-08T00:29:40.097836+00:00,0.30186009779572487,True,True,241,0.16225356503549432,real_tanh_autodiff,950.2230521604148,17287.53857421875,0.6623492431133027,0,2026-08-08T00:09:38.118697+00:00,complete,1263,poly_d2_o6,1200.1317148786038,"[10.0, 1.0, 1.0]"
0.10523199167938062,2026-08-08T00:49:44.728976+00:00,0.9564226325601339,True,True,241,3.322473274611912e-05,war,848.964127946429,5756.99560546875,0.10523199167938062,1,2026-08-08T00:29:41.807583+00:00,complete,1414,poly_d2_o6,1200.4352769162506,"[10.0, 1.0, 1.0]"
0.6522028145755114,2026-08-08T01:09:48.169367+00:00,0.3021839093416929,True,True,241,0.13503122470432782,real_tanh_autodiff,958.510335095929,17287.53857421875,0.6522028145755114,1,2026-08-08T00:49:46.276629+00:00,complete,1252,poly_d2_o6,1200.054939540103,"[10.0, 1.0, 1.0]"
0.12457793548348098,2026-08-08T01:29:52.694625+00:00,0.9583666678518057,True,True,241,3.407325551592898e-05,war,849.5611465046339,5756.99560546875,0.12457793548348098,2,2026-08-08T01:09:49.783556+00:00,complete,1413,poly_d2_o6,1200.4299000110477,"[10.0, 1.0, 1.0]"
1.07494437843342,2026-08-08T01:49:56.682111+00:00,0.29811494424939156,True,True,241,0.16485743527301447,real_tanh_autodiff,957.4161630860593,17287.53857421875,1.07494437843342,2,2026-08-08T01:29:54.249239+00:00,complete,1254,poly_d2_o6,1200.5998685099185,"[10.0, 1.0, 1.0]"
0.11443547924278015,2026-08-08T02:10:01.107679+00:00,0.9551954958587885,True,True,241,4.369734880164683e-05,war,849.4231179527943,5756.99560546875,0.11443547924278015,3,2026-08-08T01:49:58.324332+00:00,complete,1413,poly_d2_o6,1200.2348656672984,"[10.0, 1.0, 1.0]"
1.3672443952414661,2026-08-08T02:30:10.890740+00:00,0.30688166059553623,True,True,241,0.1339598389029355,real_tanh_autodiff,957.7842631852232,17287.53857421875,1.3672443952414661,3,2026-08-08T02:10:02.757320+00:00,complete,1253,poly_d2_o6,1200.1036817710847,"[10.0, 1.0, 1.0]"
0.0519693568333305,2026-08-08T02:50:15.233229+00:00,0.9552993085235357,True,True,241,2.901241785544236e-05,war,848.8025404130868,5756.99560546875,0.0519693568333305,4,2026-08-08T02:30:12.539614+00:00,complete,1414,poly_d2_o6,1200.2067921441048,"[10.0, 1.0, 1.0]"
1.236607267837701,2026-08-08T03:10:19.327495+00:00,0.3009380307048559,True,True,241,0.1443894977057169,real_tanh_autodiff,949.8974678100711,17287.53857421875,1.236607267837701,4,2026-08-08T02:50:16.809315+00:00,complete,1264,poly_d2_o6,1200.67039931193,"[10.0, 1.0, 1.0]"
0.0006794860420280515,2026-08-08T03:30:23.597998+00:00,0.9764931406825781,True,True,241,2.101335541459763e-05,war,137.12716164255525,992.30517578125,0.0006794860420280515,0,2026-08-08T03:10:21.498744+00:00,complete,8752,cahn_hilliard_o4,1200.1369186956435,"[10.0, 10.0]"
0.005688888471642778,2026-08-08T03:50:26.522015+00:00,0.34049439430236816,True,True,241,0.0006581958177338053,real_tanh_autodiff,82.32615672119886,1240.73095703125,0.005688888471642778,0,2026-08-08T03:30:25.195894+00:00,complete,14577,cahn_hilliard_o4,1200.0683865249157,"[10.0, 10.0]"
0.01024083548589561,2026-08-08T04:10:30.209865+00:00,0.9808844644576311,True,True,241,0.0025839976269469954,war,137.37745283597113,992.30517578125,0.01024083548589561,1,2026-08-08T03:50:28.044159+00:00,complete,8736,cahn_hilliard_o4,1200.1294279750437,"[10.0, 10.0]"
0.000989877327573793,2026-08-08T04:30:33.534326+00:00,0.33943943306803703,True,True,241,4.4397489902093206e-05,real_tanh_autodiff,82.21988869020876,1240.73095703125,0.000989877327573793,1,2026-08-08T04:10:31.938586+00:00,complete,14596,cahn_hilliard_o4,1200.081495322287,"[10.0, 10.0]"
0.017302874901991158,2026-08-08T04:50:37.163716+00:00,0.9785350374877453,True,True,241,0.006446673550946136,war,137.3281460632645,992.30517578125,0.017302874901991158,2,2026-08-08T04:30:35.048586+00:00,complete,8739,cahn_hilliard_o4,1200.1106684468687,"[10.0, 10.0]"
0.005429439118092152,2026-08-08T05:10:40.025712+00:00,0.33460599184036255,True,True,241,0.0005845693485687896,real_tanh_autodiff,82.1242862673127,1240.73095703125,0.005429439118092152,2,2026-08-08T04:50:38.685214+00:00,complete,14613,cahn_hilliard_o4,1200.0821952242404,"[10.0, 10.0]"
0.0008696381065760575,2026-08-08T05:30:43.688357+00:00,0.9825949985533953,True,True,241,4.088211158866161e-05,war,137.35898778834283,992.30517578125,0.0008696381065760575,3,2026-08-08T05:10:41.614805+00:00,complete,8737,cahn_hilliard_o4,1200.1054763067514,"[10.0, 10.0]"
0.0014631682343493007,2026-08-08T05:50:46.487112+00:00,0.33984214439988136,True,True,241,0.00014814250448443345,real_tanh_autodiff,82.31260557366714,1240.73095703125,0.0014631682343493007,3,2026-08-08T05:30:45.184592+00:00,complete,14579,cahn_hilliard_o4,1200.0354766584933,"[10.0, 10.0]"
0.004976537131841398,2026-08-08T06:10:50.064682+00:00,0.9778809137642384,True,True,241,0.0006400922957653113,war,137.0901842045187,992.30517578125,0.004976537131841398,4,2026-08-08T05:50:48.018063+00:00,complete,8754,cahn_hilliard_o4,1200.0874725263566,"[10.0, 10.0]"
0.0012740551555362252,2026-08-08T06:30:52.928593+00:00,0.3385983556509018,True,True,241,5.097898925145383e-05,real_tanh_autodiff,82.25224654664521,1240.73095703125,0.0012740551555362252,4,2026-08-08T06:10:51.598364+00:00,complete,14590,cahn_hilliard_o4,1200.0602771155536,"[10.0, 10.0]"
0.004586028019021645,2026-08-08T06:50:56.438120+00:00,0.9829693008214235,True,True,241,3.701223772167479e-05,war,159.17306975575812,1153.43017578125,0.004586028019021645,0,2026-08-08T06:30:54.450410+00:00,complete,7539,cahn_hilliard_o6,1200.0057728886604,"[10.0, 10.0]"
0.01376919653300535,2026-08-08T07:10:59.457857+00:00,0.3429399114102125,True,True,241,0.0007919278934329946,real_tanh_autodiff,286.00155043764636,5483.26123046875,0.01376919653300535,0,2026-08-08T06:50:57.975728+00:00,complete,4196,cahn_hilliard_o6,1200.0625056363642,"[10.0, 10.0]"
0.003568302255676212,2026-08-08T07:31:03.294460+00:00,0.9886610638350248,True,True,241,4.547161675095161e-05,war,159.46007389555444,1153.43017578125,0.003568302255676212,1,2026-08-08T07:11:01.038584+00:00,complete,7526,cahn_hilliard_o6,1200.0965161379427,"[10.0, 10.0]"
0.02175582793874112,2026-08-08T07:51:09.694157+00:00,0.34273658879101276,True,True,241,0.0009525931204196286,real_tanh_autodiff,288.92466281332185,5483.26123046875,0.02175582793874112,1,2026-08-08T07:31:05.607318+00:00,complete,4154,cahn_hilliard_o6,1200.193049326539,"[10.0, 10.0]"
0.0029342495063066844,2026-08-08T08:11:13.292974+00:00,0.9837280735373497,True,True,241,4.7361062811162355e-05,war,159.22071365497465,1153.43017578125,0.0029342495063066844,2,2026-08-08T07:51:11.244097+00:00,complete,7537,cahn_hilliard_o6,1200.046518817544,"[10.0, 10.0]"
0.0188286086862436,2026-08-08T08:31:16.257319+00:00,0.3415557499974966,True,True,241,0.0009428748124157795,real_tanh_autodiff,289.09444375180374,5483.26123046875,0.0188286086862436,2,2026-08-08T08:11:14.818930+00:00,complete,4151,cahn_hilliard_o6,1200.0310360137373,"[10.0, 10.0]"
0.0019817357046564865,2026-08-08T08:51:19.818688+00:00,0.983192590996623,True,True,241,3.0065207512691876e-05,war,159.1550393617991,1153.43017578125,0.0019817357046564865,3,2026-08-08T08:31:17.809512+00:00,complete,7540,cahn_hilliard_o6,1200.0289967879653,"[10.0, 10.0]"
0.011781543918504785,2026-08-08T09:11:22.910913+00:00,0.33604586124420166,True,True,241,0.0009851234517620309,real_tanh_autodiff,285.9546623494736,5483.26123046875,0.011781543918504785,3,2026-08-08T08:51:21.346776+00:00,complete,4197,cahn_hilliard_o6,1200.1517178807408,"[10.0, 10.0]"
0.0018825213939984797,2026-08-08T09:31:26.543877+00:00,0.9834331460297108,True,True,241,5.514273926109293e-05,war,159.09202287007426,1153.43017578125,0.0018825213939984797,4,2026-08-08T09:11:24.487624+00:00,complete,7543,cahn_hilliard_o6,1200.0311285089701,"[10.0, 10.0]"
0.013143350760356247,2026-08-08T09:51:30.074843+00:00,0.3434817288070917,True,True,241,0.0006684771184364657,real_tanh_autodiff,288.69273989096854,5483.26123046875,0.013143350760356247,4,2026-08-08T09:31:28.096000+00:00,complete,4157,cahn_hilliard_o6,1200.0957197267562,"[10.0, 10.0]"
