candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_012,12,,,missing,,,,missing,,"[""1e-3"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 0.001}","[0.001, 0.01, 100.0]"
point_013,13,,,missing,,,,missing,,"[""1e-3"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 0.001}","[0.001, 0.01, 1000.0]"
point_014,14,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 0.001]"
point_015,15,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 0.01]"
point_016,16,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 0.1]"
point_017,17,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 1.0]"
point_018,18,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 10.0]"
point_019,19,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 100.0]"
point_020,20,,,missing,,,,missing,,"[""1e-3"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 0.001}","[0.001, 0.1, 1000.0]"
point_021,21,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.001]"
point_022,22,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.01]"
point_023,23,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.1]"
point_024,24,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 1.0]"
point_025,25,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 10.0]"
point_026,26,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 100.0]"
point_027,27,,,missing,,,,missing,,"[""1e-3"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 1000.0]"
point_028,28,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.001]"
point_029,29,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.01]"
point_030,30,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.1]"
point_031,31,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 1.0]"
point_032,32,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 10.0]"
point_033,33,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 100.0]"
point_034,34,,,missing,,,,missing,,"[""1e-3"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 1000.0]"
point_035,35,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.001]"
point_036,36,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.01]"
point_037,37,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.1]"
point_038,38,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 1.0]"
point_039,39,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 10.0]"
point_040,40,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 100.0]"
point_041,41,,,missing,,,,missing,,"[""1e-3"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 1000.0]"
point_042,42,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.001]"
point_043,43,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.01]"
point_044,44,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.1]"
point_045,45,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 1.0]"
point_046,46,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 10.0]"
point_047,47,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 100.0]"
point_048,48,,,missing,,,,missing,,"[""1e-3"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 1000.0]"
point_049,49,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.001]"
point_050,50,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.01]"
point_051,51,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 0.1]"
point_052,52,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 1.0]"
point_053,53,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 10.0]"
point_054,54,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 100.0]"
point_055,55,,,missing,,,,missing,,"[""1e-2"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 0.01}","[0.01, 0.001, 1000.0]"
point_056,56,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.001]"
point_057,57,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.01]"
point_058,58,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 0.1]"
point_059,59,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 1.0]"
point_060,60,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 10.0]"
point_061,61,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 100.0]"
point_062,62,,,missing,,,,missing,,"[""1e-2"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 0.01}","[0.01, 0.01, 1000.0]"
point_063,63,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.001]"
point_064,64,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.01]"
point_065,65,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 0.1]"
point_066,66,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 1.0]"
point_067,67,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 10.0]"
point_068,68,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 100.0]"
point_069,69,,,missing,,,,missing,,"[""1e-2"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 1000.0]"
point_070,70,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.001]"
point_071,71,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.01]"
point_072,72,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.1]"
point_073,73,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 1.0]"
point_074,74,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 10.0]"
point_075,75,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 100.0]"
point_076,76,,,missing,,,,missing,,"[""1e-2"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 1000.0]"
point_077,77,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.001]"
point_078,78,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.01]"
point_079,79,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.1]"
point_080,80,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 1.0]"
point_081,81,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 10.0]"
point_082,82,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 100.0]"
point_083,83,,,missing,,,,missing,,"[""1e-2"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 1000.0]"
point_084,84,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.001]"
point_085,85,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.01]"
point_086,86,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.1]"
point_087,87,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 1.0]"
point_088,88,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 10.0]"
point_089,89,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 100.0]"
point_090,90,,,missing,,,,missing,,"[""1e-2"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 1000.0]"
point_091,91,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.001]"
point_092,92,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.01]"
point_093,93,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.1]"
point_094,94,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 1.0]"
point_095,95,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 10.0]"
point_096,96,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 100.0]"
point_097,97,,,missing,,,,missing,,"[""1e-2"", ""1e+3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 1000.0]"
point_098,98,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 0.001]"
point_099,99,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 0.01]"
point_100,100,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 0.1]"
point_101,101,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 1.0]"
point_102,102,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 10.0]"
point_103,103,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 100.0]"
point_104,104,,,missing,,,,missing,,"[""1e-1"", ""1e-3"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.001, ""w_u"": 0.1}","[0.1, 0.001, 1000.0]"
point_105,105,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 0.001]"
point_106,106,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 0.01]"
point_107,107,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 0.1]"
point_108,108,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 1.0]"
point_109,109,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 10.0]"
point_110,110,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 100.0]"
point_111,111,,,missing,,,,missing,,"[""1e-1"", ""1e-2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.01, ""w_u"": 0.1}","[0.1, 0.01, 1000.0]"
point_112,112,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 0.001]"
point_113,113,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 0.01]"
point_114,114,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 0.1]"
point_115,115,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 1.0]"
point_116,116,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 10.0]"
point_117,117,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 100.0]"
point_118,118,,,missing,,,,missing,,"[""1e-1"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 0.1}","[0.1, 0.1, 1000.0]"
point_119,119,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 0.001]"
point_120,120,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 0.01]"
point_121,121,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 0.1]"
point_122,122,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 1.0]"
point_123,123,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 10.0]"
point_124,124,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 100.0]"
point_125,125,,,missing,,,,missing,,"[""1e-1"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 0.1}","[0.1, 1.0, 1000.0]"
point_126,126,,,missing,,,,missing,,"[""1e-1"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 0.1}","[0.1, 10.0, 0.001]"
