candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_021,21,0.07238665629262422,1.5729153604249793,complete,63,0.00022648124978537107,0.4423425537685689,complete,71,"[""1e-3"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.001]"
point_022,22,0.0710965122833795,1.5821426772257343,complete,64,0.0002567726662482788,0.44010200492841317,complete,71,"[""1e-3"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.01]"
point_023,23,0.07476760688146651,1.559103259266615,complete,63,0.0004464205586131715,0.4084979172633485,complete,71,"[""1e-3"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 0.1]"
point_024,24,0.07626070911242834,1.5373072232826925,complete,63,0.0005895921625235437,0.3099592856709752,complete,71,"[""1e-3"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 1.0]"
point_025,25,0.06881182068528266,1.5482785621223436,complete,63,0.0005746392936709965,0.34518241796234134,complete,71,"[""1e-3"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 10.0]"
point_026,26,0.06569094409202551,1.7991299318053084,complete,64,0.003509725814168294,0.6736055360813639,complete,71,"[""1e-3"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 100.0]"
point_027,27,0.13126306320471334,1.0941439038927916,complete,63,0.2187478130582261,0.9467392750089098,complete,71,"[""1e-3"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 0.001}","[0.001, 1.0, 1000.0]"
point_028,28,0.03999719458596217,2.542782319204113,complete,63,0.0003063980430273749,0.5742954500037091,complete,71,"[""1e-3"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.001]"
point_029,29,0.037066662506568766,2.577911980754743,complete,64,0.0003370748939109607,0.5705976724244455,complete,71,"[""1e-3"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.01]"
point_030,30,0.03852944710422076,2.5661796511016877,complete,63,0.0005333596736099285,0.5324459553390143,complete,71,"[""1e-3"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 0.1]"
point_031,31,0.0454578447762966,2.500662000608793,complete,63,0.0004640680968551779,0.3902257921570019,complete,71,"[""1e-3"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 1.0]"
point_032,32,0.06493722418317976,2.2891141872685115,complete,64,0.00043494747704531144,0.425201855890668,complete,71,"[""1e-3"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 10.0]"
point_033,33,0.09353474462623476,2.0854837313365286,complete,63,0.004862319984736632,0.6780679527155673,complete,71,"[""1e-3"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 100.0]"
point_034,34,0.1452753956940645,1.337191286660944,complete,64,0.21973640764888414,0.9464073941659682,complete,71,"[""1e-3"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 0.001}","[0.001, 10.0, 1000.0]"
point_035,35,0.17471400631899964,1.503444753099944,complete,63,0.0030135311773453045,0.6042423081700421,complete,71,"[""1e-3"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.001]"
point_036,36,0.17302230580170663,1.522509453080346,complete,63,0.003127836877187436,0.6033431739156515,complete,71,"[""1e-3"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.01]"
point_037,37,0.17405320024126636,1.5120937023885257,complete,63,0.004126176764436719,0.5932680995428514,complete,71,"[""1e-3"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 0.1]"
point_038,38,0.1731472325392395,1.5239843230885914,complete,64,0.00873015121451726,0.5320288808546145,complete,71,"[""1e-3"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 1.0]"
point_039,39,0.18254574357464548,1.4703478050222665,complete,63,0.009526610067120404,0.46491840430024717,complete,71,"[""1e-3"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 10.0]"
point_040,40,0.20289860184891717,1.2957277945918542,complete,64,0.07078680730902256,0.6112374000824549,complete,71,"[""1e-3"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 100.0]"
point_041,41,0.21913509636692333,1.0595570251438775,complete,63,0.22362348767861207,0.9622118995967145,complete,71,"[""1e-3"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 0.001}","[0.001, 100.0, 1000.0]"
point_042,42,0.2388277761098593,1.0010403847359,complete,64,0.22532918127023113,0.9714986994168657,complete,71,"[""1e-3"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.001]"
point_043,43,0.23882945585485982,1.0010201090181319,complete,63,0.22531886314770952,0.9714702107215256,complete,71,"[""1e-3"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.01]"
point_044,44,0.2388295030834075,1.0010191779619992,complete,63,0.22532218110980248,0.971472238815265,complete,71,"[""1e-3"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 0.1]"
point_045,45,0.23882884557153156,1.0010321881140498,complete,63,0.22536341801456067,0.9714751954128499,complete,71,"[""1e-3"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.001}","[0.001, 1000.0, 1.0]"
