L2_err,L_bc_final,L_int_final,L_int_last,bc_weight,loss_final,ms_per_step,nan,params,peak_mb,problem,representation,seed,steps,variant,wire_sigma,wire_upstream_commit
0.010850676279324553,4.9268665555715165e-05,0.00016458351470406018,0.00020117159073561964,1.0,0.00021385218025977534,32.118666351147255,False,50178,522.6376953125,poly_d2_o4,real_two_output,0,5605,mim_p_shared,,
1.186872435287777,0.21816968534383502,2.635811121453194e-12,2.643988990562035e-12,0.001,0.00021816968797964614,42.73352261173762,False,49592,809.84521484375,chirp_a2,complex_gabor_real_output,0,4213,wire,10.0,bf95232e0f60434bcbd9b4398ef4c11490832526
0.00015271600642946555,2.2650677867090974e-08,2.326321894842484e-09,2.459145949563953e-09,0.03,3.005842230855213e-09,1.2210230900568781,False,512,104.28173828125,maxwell_a4,native_complex_plane_wave,0,147418,pwnn,,
